Gene = qua
index = 1852
Annotated 5SS: [ 5407  7516  7778  8752  9807 10069]
Annotated 3SS: [ 7305  7574  7826  8807  9870 10133]
SMsplice 5SS: [  474  7516  7778  8752  9807 10069]
SMsplice 3SS: [ 7305  7574  7838  8807  9870 10133]
top_k =  1000
Partition function (log Z): 7.04697525584617

Sorted 5' Splice Sites (High to Low Probability):
Position 8752: 0.9921134126316299
Position 10069: 0.9901480415850756
Position 7516: 0.985303721609462
Position 9807: 0.9808041655384505
Position 7778: 0.9720075561694059
Position 474: 0.8897915110495578
Position 1356: 0.23497906579104627
Position 7004: 0.1984129266718275
Position 831: 0.16386247365520112
Position 9301: 0.10582894159715829
Position 9421: 0.08860898360870027
Position 10328: 0.07503931144756362
Position 9061: 0.04506483897345347
Position 9436: 0.030744936369054777
Position 274: 0.023752579496969187
Position 1092: 0.015687295200836258
Position 918: 0.013114759010290878
Position 8957: 0.012448787635245857
Position 5407: 0.011736424429629926
Position 8359: 0.009981371610200199
Position 4217: 0.009318394872895486
Position 4272: 0.008117114756875663
Position 7481: 0.008083443464285384
Position 5824: 0.006771404200321526
Position 603: 0.0063507157860601
Position 8455: 0.006020725005621011
Position 8167: 0.004899114303205139
Position 9522: 0.004419160518701071
Position 202: 0.004065292872135502
Position 9433: 0.003960516321375626
Position 5601: 0.0036313503855866878
Position 8739: 0.0036021798863565668
Position 5925: 0.002601325675043021
Position 318: 0.0019093878020094393
Position 308: 0.0018605164898803505
Position 7596: 0.001848216674178487
Position 114: 0.0016072137756931594
Position 9034: 0.0015906744726236228
Position 7137: 0.0015271509264314941
Position 598: 0.0013129964889463373
Position 8180: 0.0012866796341617329
Position 4537: 0.001188888085983018
Position 10331: 0.0008552927908066542
Position 8355: 0.0006475826817652031
Position 7963: 0.000634836499145362
Position 7771: 0.0006055816700518239
Position 8188: 0.000459917874259107
Position 9099: 0.00043818681813209643
Position 131: 0.00042926222292534254
Position 10271: 0.00041768947385847097
Position 8562: 0.00041560260891040885
Position 7420: 0.00038832143025662586
Position 8961: 0.0003687846958742136
Position 666: 0.00034372900012324037
Position 7741: 0.000248940838105279
Position 8511: 0.00021957761227232926
Position 10073: 0.00018788734397085053
Position 7757: 0.00018437272668753402
Position 9040: 0.00016862527958913298
Position 1187: 0.0001565602077254706
Position 10287: 0.00015050686279434355
Position 9738: 0.00013834882045682116
Position 7893: 0.00013618568959317644
Position 7924: 0.00012566293982484687
Position 7638: 0.000122724148591279
Position 811: 0.00011481352171396257
Position 8184: 0.0001079665221074195
Position 28: 0.00010208971719016856
Position 299: 9.804144391706366e-05
Position 7782: 9.5174518922703e-05
Position 33: 9.365005249709605e-05
Position 9916: 9.050252937861022e-05
Position 3331: 8.630905450305344e-05
Position 8915: 8.586662517119274e-05
Position 9685: 8.564845766449374e-05
Position 9413: 8.107690687825479e-05
Position 10278: 7.435609303842579e-05
Position 1209: 7.10987244532716e-05
Position 330: 6.649794474067366e-05
Position 8036: 6.530476134760854e-05
Position 4728: 6.459767904593915e-05
Position 3351: 6.256496343642956e-05
Position 8518: 6.112677795543767e-05
Position 209: 6.069115868339057e-05
Position 7788: 5.784255804776777e-05
Position 8677: 5.4605613613464906e-05
Position 8875: 4.785807181098022e-05
Position 7941: 4.622152975028554e-05
Position 7908: 4.6147042513476786e-05
Position 8686: 4.6050891820102116e-05
Position 696: 4.44425055847187e-05
Position 2428: 4.304970951496489e-05
Position 821: 4.0536789906909026e-05
Position 8704: 3.965940523627912e-05
Position 8746: 3.949137134703068e-05
Position 9999: 3.797664573425478e-05
Position 1184: 3.7928810144860275e-05
Position 8889: 3.337170048571118e-05
Position 625: 3.289577870934354e-05
Position 9329: 3.212111538260881e-05
Position 1054: 3.0000688782127892e-05
Position 658: 2.603844415356459e-05
Position 9282: 2.419506178334832e-05
Position 2647: 2.3434961986028582e-05
Position 86: 2.3230723981313938e-05
Position 8015: 2.2835314865878278e-05
Position 2383: 2.280781287182198e-05
Position 957: 2.2005773745211714e-05
Position 3335: 2.0757744531348464e-05
Position 104: 1.8329338746574174e-05
Position 8975: 1.3971364317774025e-05
Position 9206: 1.2322405284963821e-05
Position 1046: 1.2160542758719352e-05
Position 7662: 1.1336086269528005e-05
Position 3605: 1.1223147403508564e-05
Position 9201: 1.0866053579590287e-05
Position 343: 1.04768498155511e-05
Position 40: 1.0251031969106921e-05
Position 8650: 1.0153433369286504e-05
Position 3183: 9.9711981929862e-06
Position 7691: 9.894838550763653e-06
Position 418: 9.608926376671875e-06
Position 8086: 9.194246819200614e-06
Position 497: 8.714826489103994e-06
Position 122: 8.328534916816513e-06
Position 144: 7.0574066929429905e-06
Position 678: 6.5567883619175206e-06
Position 10160: 6.158890059621478e-06
Position 1473: 6.1074179750065084e-06
Position 3076: 5.225770216082514e-06
Position 174: 5.0639638511645255e-06
Position 2695: 4.920104206494519e-06
Position 9490: 4.688867152744741e-06
Position 3309: 4.207482287661275e-06
Position 1077: 4.111823449250255e-06
Position 727: 3.831696734039326e-06
Position 663: 2.9799916510026925e-06
Position 836: 2.6884409443922134e-06
Position 8642: 2.453577158473951e-06
Position 8929: 2.354875534802102e-06
Position 10259: 1.6799512498588153e-06
Position 8734: 1.5924577871841548e-06
Position 1602: 1.5326335873582633e-06
Position 9252: 1.2712141991459856e-06
Position 164: 1.0597336518269703e-06
Position 8777: 9.59649342731718e-07
Position 955: 9.189653049947821e-07
Position 8817: 7.405778636906128e-07
Position 150: 7.137202745757916e-07
Position 10337: 6.891556996722249e-07
Position 10269: 6.554444536692035e-07
Position 10134: 4.0774025085540553e-07
Position 10012: 3.3686793203587633e-07
Position 8345: 3.0683048057681424e-07
Position 8726: 2.7209659823135705e-07
Position 8731: 2.1196732574420362e-07
Position 6: 2.0106909819451225e-07
Position 478: 1.667666196401887e-07
Position 176: 1.571930239729492e-07
Position 455: 1.115159802209009e-07
Position 8352: 1.0388783024957155e-07
Position 13: 1.4358055145484728e-08
Position 903: 9.151350217553032e-09
Position 8448: 8.161922689641347e-09
Position 8275: 7.575929798728376e-09
Position 813: 6.879630536059503e-09
Position 645: 5.751839993030741e-09
Position 8894: 2.2017001866961827e-10
Position 972: 4.6281963095492686e-11
Position 8171: 2.6821788276939975e-13
Position 499: 7.586711390038451e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9870: 0.9946886938201387
Position 7574: 0.9942454495544529
Position 10133: 0.9839170268135204
Position 7838: 0.9701916192711237
Position 8807: 0.8355899408243161
Position 7305: 0.5083234355275716
Position 7338: 0.4431928397913269
Position 892: 0.21801322130958203
Position 8829: 0.1445428295242093
Position 6842: 0.0940030863232422
Position 10375: 0.07577672157846382
Position 9481: 0.06261354622991437
Position 9348: 0.05702810462371892
Position 9715: 0.050017020129462575
Position 6918: 0.04162899161985855
Position 6894: 0.03331333473808741
Position 810: 0.03152307782143999
Position 547: 0.031016766834860505
Position 9536: 0.027549393930281465
Position 421: 0.0209910620300409
Position 5460: 0.01560589308714923
Position 5818: 0.015446620713860156
Position 9160: 0.015158990253751706
Position 7395: 0.014092141032349816
Position 636: 0.013716740451024794
Position 9115: 0.01336629424363572
Position 9575: 0.0132008684631643
Position 9379: 0.012343970144632422
Position 9002: 0.01098246588768061
Position 9578: 0.010897396850298205
Position 645: 0.010168626986977677
Position 3463: 0.010167783104845113
Position 7308: 0.010139540514274804
Position 8614: 0.00992127292879972
Position 5994: 0.009254916178423656
Position 8526: 0.008972121527442943
Position 3487: 0.007997951141027618
Position 534: 0.007424347381275374
Position 983: 0.006817596592950076
Position 7250: 0.00669832842777098
Position 602: 0.004713461431248758
Position 9647: 0.004535267737134772
Position 9457: 0.00445005648554546
Position 10164: 0.004283265620203758
Position 5356: 0.00379150278498679
Position 8867: 0.0037523833665104402
Position 6541: 0.0036684662412886687
Position 6982: 0.003220541824770466
Position 5571: 0.0027435456801968476
Position 7544: 0.00258890427885235
Position 658: 0.0025825194036024845
Position 10386: 0.002537056605825292
Position 9672: 0.0025253307292058347
Position 4456: 0.0022368935292843752
Position 8430: 0.002227549615835756
Position 9382: 0.0022147370374488587
Position 9685: 0.0021712014491340934
Position 663: 0.002016189510679343
Position 676: 0.0019522564975097444
Position 8235: 0.0018795295945764668
Position 7399: 0.0016541077642810197
Position 1023: 0.0015650178273862727
Position 6332: 0.0015459280884067286
Position 390: 0.0013989177416499396
Position 7679: 0.0013864296652600424
Position 8005: 0.001371724433976438
Position 6394: 0.0012785127024948907
Position 3896: 0.0011041953703115944
Position 5219: 0.0010779771779582455
Position 9659: 0.0010173892136717585
Position 1240: 0.0009536640852384086
Position 9971: 0.0008837987502083366
Position 9128: 0.0008816065794769401
Position 9028: 0.0008783971082415207
Position 4505: 0.0008575854247108993
Position 910: 0.0008460830343672407
Position 1167: 0.000802484994300244
Position 6503: 0.0007845172588248499
Position 4587: 0.0007568064703376721
Position 5185: 0.0007275850849613638
Position 8213: 0.0007067851211557113
Position 7586: 0.0006852866066823228
Position 5052: 0.0006516312970028489
Position 7072: 0.0005627614688520651
Position 1122: 0.0005256943779286327
Position 3936: 0.0004885025807995115
Position 8676: 0.00046421423164694865
Position 830: 0.000463106911349914
Position 2901: 0.000452587025516356
Position 10247: 0.0003979412084782397
Position 8086: 0.00038408629001247867
Position 1071: 0.0003814673083699379
Position 707: 0.0003798448420149332
Position 1265: 0.00037184292274661
Position 8529: 0.00030541895650622043
Position 4580: 0.00029208321933230005
Position 5628: 0.0002694268463398228
Position 4788: 0.0002657347539392822
Position 7826: 0.0002631193852152912
Position 8427: 0.00025526593177911926
Position 273: 0.0002500385740166046
Position 8157: 0.0002479285943008697
Position 9291: 0.00021294252633492075
Position 7872: 0.0002095214163928546
Position 3163: 0.00020042151794457034
Position 8966: 0.00018948939149116868
Position 1217: 0.00018889138532516027
Position 3175: 0.00018568428989147363
Position 8058: 0.0001816850665658012
Position 245: 0.0001575261623742827
Position 8020: 0.0001479758230155098
Position 9499: 0.00013602040423200842
