Gene = Rad9
index = 1407
Annotated 5SS: [ 103  386  592 1556 1906]
Annotated 3SS: [ 158  439  699 1772 2200]
SMsplice 5SS: [103 386 592]
SMsplice 3SS: [158 439 699]
top_k =  1000
Partition function (log Z): 3.6645237722956194

Sorted 5' Splice Sites (High to Low Probability):
Position 386: 0.9989063347821368
Position 592: 0.9722776508958331
Position 103: 0.6567996515565501
Position 1906: 0.2732022888669382
Position 887: 0.2549556289653732
Position 1454: 0.19844594458385234
Position 1556: 0.09393539810780546
Position 602: 0.0242220750380598
Position 2139: 0.0204828710955903
Position 1625: 0.012675453242758586
Position 1744: 0.009332702258741905
Position 1235: 0.006248193864312749
Position 2021: 0.005869838616539787
Position 2069: 0.004871055001437381
Position 191: 0.003925853994869118
Position 1700: 0.0031230602356686517
Position 1127: 0.003033729281223333
Position 1705: 0.0023003561896030394
Position 1809: 0.0021284006113247976
Position 488: 0.0015955030542894684
Position 824: 0.0015481883101137852
Position 501: 0.0011765677444450953
Position 867: 0.00109341543026685
Position 902: 0.0008235518996709192
Position 266: 0.000797996376706152
Position 1217: 0.0005647509816592224
Position 791: 0.0005330491957145409
Position 1175: 0.0002047722174369748
Position 2269: 0.00019146809466043534
Position 835: 0.0001743771488522449
Position 1725: 0.00017054668068516328
Position 608: 0.00016522751179184062
Position 1334: 0.00014871556743733272
Position 1929: 0.0001334867678743745
Position 1343: 0.00013031950405772118
Position 2367: 0.00012623698047295123
Position 1807: 0.00011608111350564816
Position 2155: 0.00011150052326818941
Position 794: 8.758277871100412e-05
Position 880: 8.122886430092291e-05
Position 626: 7.941135673055204e-05
Position 2048: 7.06018162270918e-05
Position 1694: 6.582637022199597e-05
Position 979: 5.9727297006637315e-05
Position 1671: 5.77374478219995e-05
Position 596: 5.7321638677874844e-05
Position 10: 5.711896774538926e-05
Position 304: 4.475964225111951e-05
Position 390: 2.5973512868576496e-05
Position 606: 2.4898013305273805e-05
Position 1965: 2.473707103732676e-05
Position 54: 2.1249335454624777e-05
Position 789: 1.6166573974146777e-05
Position 2435: 1.159063946106631e-05
Position 205: 9.842327541107247e-06
Position 158: 9.133754422735168e-06
Position 173: 8.112052650363864e-06
Position 1160: 7.151795032216988e-06
Position 1575: 5.69219135901295e-06
Position 357: 4.493454624855117e-06
Position 952: 3.7643930936649045e-06
Position 295: 3.3556354640918285e-06
Position 1112: 3.235115999839884e-06
Position 280: 3.040567069560112e-06
Position 1095: 3.0176862044478647e-06
Position 367: 2.3417504396475106e-06
Position 302: 1.7362097356341342e-06
Position 1276: 1.39909431985348e-06
Position 365: 1.1228118424463608e-06
Position 1051: 7.293383186654049e-07
Position 419: 6.731058935431066e-07
Position 1307: 6.63722392814783e-07
Position 14: 4.988859146414554e-07
Position 440: 4.1557483513664026e-07
Position 416: 3.366762353001843e-07
Position 398: 2.9509641237423583e-07
Position 445: 2.8437108299275274e-07
Position 184: 1.9989211484948078e-07
Position 1346: 1.2567317620798192e-07
Position 1534: 1.2386866464575225e-07
Position 1282: 1.1353734427705982e-07
Position 450: 8.33141359222596e-08
Position 705: 3.483271908435358e-08
Position 1858: 2.2454959527756896e-08
Position 1855: 2.1770974815236808e-08
Position 1897: 2.156404963444223e-08
Position 1984: 6.048701028519254e-09
Position 433: 1.5133644675139237e-09
Position 721: 9.315781266871157e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 439: 0.9938622212961908
Position 699: 0.9767428653772255
Position 158: 0.5621715831760614
Position 2200: 0.313284694786575
Position 1772: 0.18744946567166132
Position 1585: 0.1303064092263359
Position 1282: 0.11380527595625162
Position 1978: 0.06719353357461481
Position 170: 0.05089135179730435
Position 235: 0.023479991811786165
Position 2293: 0.020534016513489423
Position 190: 0.01661249900676874
Position 1624: 0.014280295432116976
Position 1802: 0.010327739755919692
Position 1972: 0.009719153031051475
Position 266: 0.006849600881128551
Position 1679: 0.005271010577420764
Position 755: 0.00515923495448006
Position 1704: 0.0046707462614221885
Position 2389: 0.00302353545493264
Position 2011: 0.0028497947413491736
Position 487: 0.0024715743953733333
Position 1112: 0.0023682920631629516
Position 1700: 0.002331561928209656
Position 1503: 0.0020231475517059816
Position 1472: 0.0020067815221494374
Position 1649: 0.0018357524292490711
Position 1996: 0.0017720542434472705
Position 1555: 0.0016547532956850983
Position 2008: 0.0015417519022154276
Position 1088: 0.0015259989578003193
Position 1117: 0.0015055033220276613
Position 475: 0.0014649139917625683
Position 952: 0.0014000975127867433
Position 1328: 0.0012693881560367746
Position 1756: 0.0012359180191474325
Position 326: 0.0012286787184540592
Position 1358: 0.0010934212877058013
Position 2463: 0.0010578850868246086
Position 922: 0.0010064524853782408
Position 1077: 0.0007446556565644516
Position 542: 0.0007018844985090412
Position 1534: 0.0006519531857164165
Position 2115: 0.0006146285881431209
Position 2241: 0.0004209421650199176
Position 445: 0.00040279322393541316
Position 2031: 0.00037624295400417
Position 1018: 0.00037002511114080593
Position 2466: 0.0003673924284743078
Position 1102: 0.00036172747141221444
Position 2118: 0.0003603418063359853
Position 1265: 0.0002998596033978061
Position 718: 0.000298204296972708
Position 1587: 0.0002943544833442827
Position 1297: 0.00021257526596335234
Position 1217: 0.00016064461859530374
Position 1391: 0.00014374444928185454
Position 2397: 0.0001327597309330183
Position 2347: 0.0001323487514581751
Position 223: 0.00012582026489166547
Position 580: 0.00011464554944443294
Position 880: 9.990435600151101e-05
Position 505: 8.104730149990195e-05
Position 979: 6.491797878514381e-05
Position 850: 6.272564377128307e-05
Position 1948: 5.113535150373376e-05
Position 2252: 4.9435008053491864e-05
Position 1021: 4.135063045067473e-05
Position 340: 4.107935249744626e-05
Position 1890: 3.378031467553778e-05
Position 886: 3.35970616766675e-05
Position 1363: 2.6930373332054203e-05
Position 199: 2.5959769979177355e-05
Position 202: 2.5384936015237215e-05
Position 288: 2.2698689669385998e-05
Position 1197: 2.00474815792745e-05
Position 352: 1.9072211289548896e-05
Position 1737: 1.9066100013554557e-05
Position 302: 1.8582127853077188e-05
Position 1193: 1.6806980815136352e-05
Position 2485: 1.1590639461066305e-05
Position 1123: 9.845509553144004e-06
Position 1855: 8.45484352198157e-06
Position 1253: 7.243570960909845e-06
Position 1433: 6.54379254791524e-06
Position 1222: 5.691689331493795e-06
Position 143: 5.258712127886811e-06
Position 273: 4.955614372899199e-06
Position 1312: 3.1656577597310307e-06
Position 84: 3.0190814496707658e-06
Position 1158: 3.0090799308253103e-06
Position 1416: 2.125488705689924e-06
Position 120: 1.5779420491753844e-06
Position 1733: 1.458685858335729e-06
Position 1446: 1.2119691432594299e-06
Position 511: 7.697767313328768e-07
Position 54: 7.385546165408246e-07
Position 789: 6.559098456087578e-07
Position 214: 6.554788677930252e-07
Position 757: 5.10099263851439e-07
Position 898: 4.3687834180881715e-07
Position 520: 4.0720593614323966e-07
Position 989: 2.9373461291241163e-07
Position 1147: 2.5914367726282207e-07
Position 523: 1.6106035855322476e-07
Position 815: 6.839848053265283e-08
Position 416: 4.188737716179414e-08
Position 835: 2.1684866758785398e-08
Position 812: 1.884411201383292e-08
Position 385: 1.2234194702949483e-08
Position 862: 1.1748477850405583e-08
Position 867: 7.221254009847047e-09
Position 824: 6.785396375703528e-09
Position 91: 6.5784677370034164e-09
Position 424: 6.5618038295126e-09
Position 398: 6.387400931714357e-09
Position 613: 1.7441466541561162e-09
Position 390: 5.882993462359443e-10
Position 775: 5.052608737952332e-10
Position 596: 2.731400132641359e-10
Position 626: 1.4939411872906148e-10
Position 100: 1.1063186167555938e-10
Position 818: 1.98535054758198e-11
Position 86: 1.6620596380302185e-11
Position 102: 5.718999712741748e-12
Position 760: 1.4334429989746922e-12
