Gene = BHD
index = 43
Annotated 5SS: [1252 1444]
Annotated 3SS: [1340 1501]
SMsplice 5SS: [1252 1444]
SMsplice 3SS: [1340 1501]
top_k =  1000
Partition function (log Z): -3.8061437502781827

Sorted 5' Splice Sites (High to Low Probability):
Position 1252: 0.977858013814962
Position 1444: 0.9544756657211463
Position 8: 0.07809643816934549
Position 373: 0.058578694966537156
Position 453: 0.016919738188159023
Position 817: 0.005091271567978762
Position 984: 0.0034700555630867306
Position 398: 0.0026495160339712882
Position 1003: 0.002344200699306135
Position 28: 0.0022493336818918673
Position 960: 0.0017485313294875236
Position 1560: 0.001107314990057024
Position 996: 0.0008900378493958322
Position 1032: 0.0006839988393708497
Position 1421: 0.0006295586131483624
Position 518: 0.0004445560674110547
Position 1448: 0.0002555807883870668
Position 1115: 0.00017106659114137374
Position 643: 0.00016168558597406225
Position 361: 0.00015816511527473644
Position 354: 0.00013991950931160595
Position 1272: 0.00012515165463109816
Position 1024: 0.0001224068718102158
Position 1217: 9.499047806370582e-05
Position 993: 7.534571262245934e-05
Position 970: 7.142401019840024e-05
Position 1215: 6.862399617882453e-05
Position 309: 6.790739599169596e-05
Position 19: 5.507592068234005e-05
Position 427: 4.499756622033273e-05
Position 623: 4.339680961875741e-05
Position 1435: 3.9494132251239756e-05
Position 327: 3.736323119098763e-05
Position 950: 3.49238070596501e-05
Position 1569: 2.749340815569131e-05
Position 1221: 2.5292016753875208e-05
Position 567: 2.375600135597552e-05
Position 936: 2.287871683023977e-05
Position 780: 1.9861945587898538e-05
Position 856: 1.6368654613486118e-05
Position 339: 1.611097954600214e-05
Position 404: 7.876296443745982e-06
Position 136: 7.805743182149666e-06
Position 1298: 6.542143567213653e-06
Position 501: 4.772949539677763e-06
Position 102: 4.687331055116153e-06
Position 1162: 3.978421684191471e-06
Position 82: 3.5964271764766863e-06
Position 1454: 3.554451113624164e-06
Position 1355: 3.334092699605435e-06
Position 800: 2.8220132814795537e-06
Position 439: 2.6237693241213454e-06
Position 931: 2.379918255588447e-06
Position 402: 2.2238344003201607e-06
Position 820: 2.1423210061051257e-06
Position 191: 1.8032355592890918e-06
Position 1200: 1.787440252521511e-06
Position 659: 1.3598654769078715e-06
Position 1539: 1.0628936683640612e-06
Position 1506: 1.0133404495098187e-06
Position 334: 1.0112358181523671e-06
