Gene = ppk14
index = 1844
Annotated 5SS: [ 200  842 1529]
Annotated 3SS: [ 252  939 1579]
SMsplice 5SS: [200 842]
SMsplice 3SS: [252 939]
top_k =  1000
Partition function (log Z): -6.664502624515651

Sorted 5' Splice Sites (High to Low Probability):
Position 842: 0.672985419042644
Position 200: 0.6502205714325577
Position 1529: 0.41437275953701275
Position 193: 0.2394306823237405
Position 846: 0.034256528703686395
Position 1173: 0.005633689742551743
Position 1134: 0.0037564482591865064
Position 325: 0.0036119265992249137
Position 1516: 0.0034295446656084907
Position 161: 0.0016071275640613663
Position 834: 0.0015772429775111208
Position 1115: 0.0009802354851659902
Position 451: 0.0008155895241039678
Position 1486: 0.00041908424984238394
Position 1342: 0.0003918521886787385
Position 430: 0.0002891077361957212
Position 516: 0.0002519558233502957
Position 302: 0.00023329833576642739
Position 340: 0.0002060595658542008
Position 852: 0.00017707082456982573
Position 318: 0.00015214400205280123
Position 675: 0.00014652378443249316
Position 1459: 0.00014328833876169506
Position 963: 0.00012797214977596468
Position 398: 0.00010769002185179854
Position 966: 0.00010491344235511587
Position 1539: 8.981931082660488e-05
Position 1554: 7.966374432060687e-05
Position 213: 6.719172055125815e-05
Position 395: 5.677905211000686e-05
Position 254: 5.004337960007559e-05
Position 1344: 4.3824563752676966e-05
Position 602: 3.471438476615338e-05
Position 36: 3.470421017790906e-05
Position 1567: 3.179148556635573e-05
Position 624: 3.177942320769209e-05
Position 472: 3.081120833847694e-05
Position 259: 3.062316580666397e-05
Position 81: 2.335920360681827e-05
Position 1179: 2.318745112034109e-05
Position 1368: 1.6559308136872306e-05
Position 1449: 1.5859864922461084e-05
Position 961: 1.5575519563659846e-05
Position 949: 1.5220633844204091e-05
Position 33: 1.3970728871878079e-05
Position 946: 1.3129105438742934e-05
Position 1015: 1.2869575244319872e-05
Position 1161: 1.2039773068494492e-05
Position 353: 1.106625303852949e-05
Position 985: 1.0509622714656924e-05
Position 1201: 9.664450801920869e-06
Position 1552: 8.532931031827501e-06
Position 971: 7.27642791858831e-06
Position 616: 5.922305448954993e-06
Position 1350: 5.656762861810138e-06
Position 661: 5.459310288848612e-06
Position 1400: 3.7955759714388273e-06
Position 1024: 2.428434135907748e-06
Position 562: 1.809886472640369e-06
Position 1238: 1.793442332925743e-06
Position 522: 1.6273146778617868e-06
Position 1318: 1.6128816484576868e-06
Position 988: 1.5998181625986583e-06
Position 6: 6.474921842736888e-07
Position 295: 3.0205672556820534e-07
Position 290: 8.377664119142401e-08
Position 613: 1.730503770846643e-08
Position 714: 4.725642735448512e-09
Position 1009: 3.244323143207152e-09
Position 645: 9.629602596886337e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 252: 0.8180255052507174
Position 939: 0.5841772341983211
Position 1579: 0.4396762617600956
Position 306: 0.050822198731866955
Position 1021: 0.0467845316252681
Position 920: 0.03403549655380876
Position 888: 0.021237017036362996
Position 395: 0.007719510830581896
Position 1299: 0.0048191844172448635
Position 1628: 0.0038378777504883177
Position 522: 0.0029985311742938233
Position 254: 0.002580438419804078
Position 1602: 0.0023738954247225887
Position 946: 0.0022467643159567686
Position 1067: 0.001981584427360024
Position 1329: 0.0018711093269573877
Position 961: 0.0017969294089150239
Position 998: 0.0011351745948748602
Position 610: 0.0011051267216227408
Position 1591: 0.0010754121072189763
Position 346: 0.0010066565640437057
Position 1248: 0.0009720894132660233
Position 1433: 0.0005830306245008282
Position 1422: 0.0005474396614386717
Position 479: 0.0005394450158236369
Position 1470: 0.0004262549239104842
Position 1473: 0.0003753849695813797
Position 340: 0.00033277648511209943
Position 655: 0.0003174186136996519
Position 337: 0.0002114497469713715
Position 1398: 0.00011432997683214368
Position 907: 9.963758548703674e-05
Position 1663: 9.755403837563411e-05
Position 899: 7.174381766732435e-05
Position 902: 6.495703557671579e-05
Position 984: 6.135029987898152e-05
Position 1407: 2.618182777834904e-05
Position 730: 2.0279987712356193e-05
Position 659: 1.6047711143619917e-05
Position 1296: 1.151598043215658e-05
Position 142: 1.1460878535130763e-05
Position 443: 8.490221014098465e-06
Position 1706: 7.737286873643237e-06
Position 415: 6.651397802134603e-06
Position 824: 4.493893481658079e-06
Position 1350: 3.963282723464028e-06
Position 130: 2.4560199573432658e-06
Position 739: 2.235999977228291e-06
Position 1547: 2.106268724732243e-06
Position 1125: 1.8969013814524564e-06
Position 845: 1.872209492553369e-06
Position 1494: 1.3913314481174658e-06
Position 445: 6.790442531991887e-07
Position 81: 3.8777144305119994e-07
Position 96: 2.3314477931612872e-07
Position 106: 1.6890661886604035e-07
Position 213: 1.3920341311118263e-07
Position 59: 1.027194657958967e-07
Position 621: 9.7195194794642e-08
Position 666: 8.283841362590666e-08
Position 451: 3.0424183479935264e-08
Position 209: 2.191239099154376e-08
Position 832: 1.5539631310249296e-08
Position 754: 8.928329564831806e-09
Position 639: 5.21135452691643e-09
Position 799: 2.3525947737584264e-10
Position 108: 1.2584889444064206e-10
Position 204: 3.802733723208633e-14
