Gene = dysc
index = 1681
Annotated 5SS: [ 1552 11988 12422 13688 16067 16636 16874 17066 17157 18532 19201 19973
 26859 30165 30315]
Annotated 3SS: [11155 12282 13556 15770 16314 16701 16954 17126 18436 18923 19900 26777
 29969 30221 30378]
SMsplice 5SS: [ 1552 11988 12422 13688 16067 16636 16874 17066 17157 29315 30165 30315]
SMsplice 3SS: [11155 12282 13556 15920 16314 16701 16954 17126 29227 29969 30221 35292]
top_k =  1000
Partition function (log Z): 24.798799201350423

Sorted 5' Splice Sites (High to Low Probability):
Position 13688: 0.9997076751452577
Position 12422: 0.9987795205912854
Position 30315: 0.9978357025884877
Position 11988: 0.997805771808711
Position 16874: 0.997317124530847
Position 17066: 0.9971633894315084
Position 16067: 0.9967993721585435
Position 16636: 0.9956423406270029
Position 30165: 0.7866535587215208
Position 19973: 0.6669139627404276
Position 29315: 0.6438512016352745
Position 26859: 0.6255271941584089
Position 18532: 0.5517733882807324
Position 1552: 0.5138356798878939
Position 17157: 0.43277065982914953
Position 18375: 0.31327715808074846
Position 14329: 0.18913476810786958
Position 18003: 0.17321553937583806
Position 31296: 0.17264151695131397
Position 568: 0.11360878989464357
Position 13493: 0.10301582662605963
Position 18512: 0.09165104597059039
Position 15512: 0.07818622280104348
Position 8792: 0.07221387905737975
Position 736: 0.06434893391727263
Position 18287: 0.0640250764536541
Position 748: 0.06330795646434602
Position 8778: 0.05366730127524294
Position 30689: 0.05104846915168455
Position 35157: 0.05086418019378909
Position 13967: 0.047277415055709066
Position 629: 0.045978212504565755
Position 14933: 0.04523223750085829
Position 13444: 0.04379834258731649
Position 5270: 0.042691284583205674
Position 1757: 0.03831083789967577
Position 14442: 0.03647889168126487
Position 17428: 0.032143228852386
Position 18196: 0.03210135992728192
Position 4994: 0.030569079225109156
Position 13489: 0.030200572086215474
Position 18051: 0.026746525363526303
Position 2994: 0.0265309439803439
Position 8117: 0.025270328908217597
Position 643: 0.024543663954764438
Position 868: 0.02237595059792507
Position 19201: 0.020636888205300876
Position 301: 0.01938710776437306
Position 15492: 0.018971471716926227
Position 547: 0.018476010250293457
Position 16514: 0.01846156135018449
Position 14544: 0.01671360618847685
Position 18606: 0.016036858562707965
Position 137: 0.015966818648651886
Position 13893: 0.013987569732552042
Position 17687: 0.012996134772793514
Position 14795: 0.012271873357206945
Position 297: 0.011819637691365856
Position 7125: 0.01068633412414445
Position 5187: 0.0099473298895839
Position 17617: 0.008655147128763575
Position 18738: 0.00864806949959569
Position 8788: 0.008031292644839653
Position 2041: 0.0077888278054369054
Position 19977: 0.007491752333330161
Position 422: 0.007299539940850863
Position 15539: 0.007263872285838422
Position 9281: 0.00677410003517398
Position 18026: 0.006099598549907509
Position 14261: 0.005772800242562975
Position 779: 0.005738672008303999
Position 9118: 0.005627618335513608
Position 30078: 0.00562407478127659
Position 801: 0.0053630910355585894
Position 5439: 0.005206736304265167
Position 1379: 0.004768663452175992
Position 12657: 0.004524745153103887
Position 639: 0.004298912741986615
Position 30103: 0.004194137744243507
Position 18437: 0.004158509659374996
Position 306: 0.003992587422454928
Position 14567: 0.003933768766539238
Position 17382: 0.0038908260755293666
Position 627: 0.003714132512362345
Position 14483: 0.0035627321187838975
Position 225: 0.003553695611704745
Position 15545: 0.0033691735445379777
Position 5914: 0.0033111616146336387
Position 14159: 0.0033003588338881896
Position 838: 0.00303800243279034
Position 14283: 0.002901420893426614
Position 17128: 0.0026893261502863204
Position 9114: 0.00267090407291919
Position 14312: 0.0026300236384294074
Position 1598: 0.0025658203789442995
Position 406: 0.0024380592158697507
Position 7619: 0.002154915635381012
Position 17368: 0.002132205791893896
Position 13491: 0.002131783857313169
Position 1730: 0.002115076319216594
Position 6910: 0.00211083308363871
Position 6283: 0.0020660939805441482
Position 17781: 0.0020541035087931346
Position 13831: 0.0018934212016654768
Position 16518: 0.001852432716435326
Position 200: 0.0018449744667242381
Position 16640: 0.0016659016866591584
Position 9590: 0.001537876007752771
Position 14762: 0.0012642866162724282
Position 17436: 0.0012343997678635058
Position 19231: 0.0011865249157555597
Position 13470: 0.0011768533293575406
Position 17956: 0.0011553882654112145
Position 17377: 0.0010710098575252502
Position 17207: 0.0009996346110911114
Position 15509: 0.000992801725469248
Position 30684: 0.0009702153990076883
Position 19278: 0.0009295959252797545
Position 17827: 0.000840126373374661
Position 31986: 0.0007728670512380176
Position 17831: 0.000719134179348309
Position 17409: 0.0006679936698915717
Position 14419: 0.0005983406780176878
Position 13918: 0.0005720762207595813
Position 12959: 0.0005568848604095955
Position 18766: 0.000544681238873401
Position 16071: 0.0005267002230063653
Position 17950: 0.000507589953413143
Position 31743: 0.0004603481639960563
Position 31538: 0.00045385777594423096
Position 30279: 0.0004502308943198989
Position 12675: 0.0004290258788029888
Position 18042: 0.0004289903750370992
Position 16864: 0.0004089302998354349
Position 14120: 0.0003983419776038797
Position 17432: 0.0003822822774206701
Position 17726: 0.0003809391861982626
Position 18088: 0.00037784634172624023
Position 18065: 0.00037071828643349706
Position 12955: 0.00036774126566867097
Position 16230: 0.00032234794962158645
Position 12187: 0.000295516821822708
Position 8527: 0.00029226636278327386
Position 12803: 0.0002838155359597769
Position 12608: 0.00024172371270763448
Position 32019: 0.00023404949245738082
Position 14916: 0.00023116847894327525
Position 16855: 0.00021902311615556354
Position 7214: 0.00021221757482068587
Position 14320: 0.00021051083523290466
Position 13640: 0.00020282518849233343
Position 17255: 0.0001982193111611241
Position 17543: 0.0001961085848412064
Position 13172: 0.00017146224923031376
Position 16347: 0.0001660104417365649
Position 16846: 0.00016270957746389441
Position 17419: 0.00014775755352126172
Position 2182: 0.00014397568991311412
Position 16806: 0.00013805556354518523
Position 14453: 0.00013619538262253704
Position 17291: 0.00012609941550790514
Position 17468: 0.00012431463487965697
Position 12793: 0.0001232106829985546
Position 12554: 0.00011355570259664996
Position 13941: 0.0001124285814167445
Position 17518: 0.00011143225696339251
Position 16034: 0.00010059076431688303
Position 12996: 9.323862990295613e-05
Position 13938: 8.396165767238718e-05
Position 17841: 7.739423263931363e-05
Position 1739: 7.263331574403802e-05
Position 16571: 6.416379249713206e-05
Position 12931: 6.083494633063993e-05
Position 14221: 5.96293157473517e-05
Position 12145: 5.90048682588376e-05
Position 14467: 5.6968439288823986e-05
Position 13296: 5.442363309019092e-05
Position 3939: 5.026662490868189e-05
Position 5196: 4.9421453645505567e-05
Position 1530: 4.684961482041114e-05
Position 12797: 4.28650714596313e-05
Position 12907: 3.906016669236208e-05
Position 16890: 3.879595425616643e-05
Position 13813: 3.8219725673898353e-05
Position 1936: 3.807392476458851e-05
Position 11994: 3.686591455355797e-05
Position 14101: 3.581980278047628e-05
Position 11850: 3.534047698677173e-05
Position 851: 3.346612207596063e-05
Position 17318: 3.291788211433304e-05
Position 12768: 3.135202001540997e-05
Position 17792: 3.0683140497822494e-05
Position 553: 2.89282661661046e-05
Position 12941: 2.8789834771503236e-05
Position 12684: 2.8736222790705556e-05
Position 11965: 2.5021272935100983e-05
Position 17300: 2.407143053441872e-05
Position 1572: 2.331214304971328e-05
Position 2835: 2.316263968489504e-05
Position 2500: 2.2526332048245037e-05
Position 12961: 2.184583855238622e-05
Position 469: 2.141560049998768e-05
Position 12783: 2.1303316535884342e-05
Position 17403: 2.0194019058110528e-05
Position 11554: 1.98496362510258e-05
Position 12639: 1.8841140105604406e-05
Position 216: 1.8359327980218005e-05
Position 556: 1.7527506298383714e-05
Position 633: 1.706030935198642e-05
Position 16472: 1.7024397840359426e-05
Position 996: 1.595506199182609e-05
Position 2016: 1.5485824294283697e-05
Position 17051: 1.542961908448519e-05
Position 16880: 1.4474011950814642e-05
Position 12545: 1.4075789814812725e-05
Position 362: 1.3442296497554892e-05
Position 12596: 1.3423737207479288e-05
Position 14246: 1.270145901940217e-05
Position 14310: 1.1084295379192445e-05
Position 13055: 1.0854118362901076e-05
Position 13117: 1.0443450737798454e-05
Position 30301: 9.241946091097898e-06
Position 11530: 9.2289319922305e-06
Position 5274: 9.223799838059685e-06
Position 17406: 9.093106466039929e-06
Position 17370: 9.087577167917315e-06
Position 14206: 8.81633444040031e-06
Position 823: 8.190247487682254e-06
Position 17074: 8.018288706648988e-06
Position 14690: 7.832039294613654e-06
Position 12426: 7.392269052395015e-06
Position 12915: 7.266940138470478e-06
Position 1401: 6.993228027365348e-06
Position 2496: 6.448233512837437e-06
Position 16550: 6.393069846288783e-06
Position 12854: 6.333228119099615e-06
Position 12400: 6.232997482079264e-06
Position 539: 6.053736018268428e-06
Position 17146: 6.00970305297715e-06
Position 12911: 5.9198347324788386e-06
Position 12939: 5.690301299396954e-06
Position 617: 5.615294006163434e-06
Position 12637: 5.5233461014897015e-06
Position 817: 5.31059528845313e-06
Position 12890: 5.008003156443525e-06
Position 647: 4.9853353326515625e-06
Position 16716: 4.926514282569222e-06
Position 13222: 4.885857270560059e-06
Position 12818: 4.767374348918613e-06
Position 765: 4.7592656351413404e-06
Position 12963: 4.750319011547509e-06
Position 3246: 4.736084994436977e-06
Position 1522: 4.663436372532074e-06
Position 294: 4.556781671063203e-06
Position 8820: 4.410086801204269e-06
Position 2563: 4.3148555668657515e-06
Position 12582: 4.140736881379535e-06
Position 17307: 4.044134919057074e-06
Position 16528: 4.008669372946582e-06
Position 16412: 3.908037222810423e-06
Position 289: 3.6842300329674458e-06
Position 16620: 3.662119512770686e-06
Position 291: 3.6507251876418642e-06
Position 8784: 3.5565237368065383e-06
