Gene = Sur
index = 1533
Annotated 5SS: [  670  2126  2356  3248  3908  4246  4750  4967  5900  7510  9501  9842
 10096 10770 10961 12628 13211 13476 14526 14878 15668 16110]
Annotated 3SS: [ 1859  2179  3031  3315  4132  4611  4803  5034  7247  9362  9704  9902
 10158 10856 11995 13052 13279 13756 14749 15372 15912 16186]
SMsplice 5SS: [ 2126  2356  3248  3908  4246  4750  4967  7510  9501  9842 10096 10770
 10961 13211 13476 14526 14878 15668 16110]
SMsplice 3SS: [ 2179  3031  3315  4132  4611  4803  7247  9362  9704  9902 10158 10856
 13052 13279 13756 14749 15372 15912 16186]
top_k =  1000
Partition function (log Z): 58.945547163634096

Sorted 5' Splice Sites (High to Low Probability):
Position 10770: 0.9984397053640642
Position 13211: 0.9973137944837279
Position 4750: 0.9961744941098318
Position 4246: 0.9915760639888327
Position 16110: 0.9909421899982397
Position 9501: 0.9882682362050669
Position 13476: 0.9859553903590722
Position 2126: 0.9831443905430693
Position 15668: 0.980576218427527
Position 14878: 0.9731878263123428
Position 10961: 0.9702500456240241
Position 4967: 0.9424001200602133
Position 3908: 0.9384177029888129
Position 3248: 0.8787100171773115
Position 14526: 0.8766436382766519
Position 2356: 0.8615908829272467
Position 9842: 0.8492397213841096
Position 7510: 0.7970203036695045
Position 670: 0.6013870648204567
Position 13937: 0.5841403800416887
Position 10096: 0.5567862280868272
Position 5900: 0.48111909068948866
Position 12628: 0.4707924436921128
Position 10102: 0.376819170851192
Position 390: 0.29889912529702284
Position 7879: 0.16671052270048262
Position 3595: 0.158802653167708
Position 11333: 0.10475510479233796
Position 8762: 0.09863533853623171
Position 12177: 0.09347743480801654
Position 9165: 0.08928706679489248
Position 16330: 0.08917263798098242
Position 1581: 0.07036867999425135
Position 12143: 0.06667722713016613
Position 14274: 0.06162178903453013
Position 14144: 0.0494907194705336
Position 987: 0.04767831854807739
Position 11654: 0.03849716400437528
Position 10089: 0.03760655060770976
Position 7861: 0.03287898076182302
Position 4971: 0.030170808400544313
Position 1763: 0.02745010082930897
Position 1338: 0.02648787918292588
Position 12234: 0.022007421180566703
Position 218: 0.01792494972241852
Position 3205: 0.01721133393158854
Position 205: 0.01617177156955242
Position 77: 0.01572956481362788
Position 9923: 0.015486039041099239
Position 6440: 0.015146095998221388
Position 7817: 0.012959847751007869
Position 3226: 0.01291376711518076
Position 15245: 0.011467731045469968
Position 2346: 0.011333255955818742
Position 238: 0.010906470862890594
Position 10093: 0.01055098282933384
Position 8082: 0.00972041568981042
Position 3916: 0.009179225876752396
Position 3407: 0.009098962865810216
Position 4003: 0.008548621919388348
Position 8830: 0.008439202487340881
Position 7214: 0.007910375654552543
Position 2946: 0.00751052501481644
Position 33: 0.007307947645580346
Position 1326: 0.007277481319681885
Position 16128: 0.007077786750117287
Position 101: 0.006697821960211709
Position 8137: 0.005634824447991862
Position 909: 0.005610267321028582
Position 2874: 0.005518774110062361
Position 14652: 0.005353449512367447
Position 2944: 0.0051800955938879215
Position 1108: 0.005167594696295961
Position 2746: 0.005124112279765521
Position 7538: 0.005043596039534603
Position 1801: 0.005042128030073092
