Gene = exex
index = 1697
Annotated 5SS: [1100 2236]
Annotated 3SS: [1964 2370]
SMsplice 5SS: [1100 2236]
SMsplice 3SS: [1964 2370]
top_k =  1000
Partition function (log Z): 6.252629217910204

Sorted 5' Splice Sites (High to Low Probability):
Position 2236: 0.9983099899733135
Position 1100: 0.9913538939074646
Position 1778: 0.2080901108125801
Position 1843: 0.14529756387139445
Position 1899: 0.11313178271540254
Position 883: 0.02649330386144621
Position 1774: 0.020760153068774902
Position 3177: 0.015301700258309249
Position 2993: 0.011219559486479281
Position 1613: 0.008800054729045333
Position 1873: 0.008703727537555153
Position 1796: 0.004019767881973217
Position 68: 0.003371143453398057
Position 2995: 0.0033298938728774136
Position 2042: 0.0029770069622013506
Position 72: 0.002949373299538818
Position 1268: 0.0019111982692119791
Position 2769: 0.0015582652275263078
Position 1262: 0.0014562482403444495
Position 104: 0.0011566208270938382
Position 2240: 0.0010818132152235985
Position 2626: 0.0009934585827080574
Position 1104: 0.0009367148882597399
Position 80: 0.0007874571173337446
Position 2565: 0.0006289191717601544
Position 94: 0.0006278281175093516
Position 1700: 0.0006187786480241433
Position 106: 0.0005801067111630601
Position 511: 0.0005739685136630115
Position 145: 0.0005595715003771442
Position 1428: 0.0005444262980836493
Position 709: 0.0004976116134061303
Position 3141: 0.0004822297585831809
Position 2094: 0.00047410111479262706
Position 1067: 0.00045374961688288243
Position 562: 0.00043007362892594534
Position 3105: 0.0004256722684660974
Position 2982: 0.00037516980851438897
Position 823: 0.00035646843182690375
Position 1747: 0.00032104641809960535
Position 2186: 0.00030863335795440147
Position 3173: 0.0002965421049916695
Position 1807: 0.0002917783144428089
Position 2999: 0.00025875337432681707
Position 1711: 0.0002500688659383306
Position 3005: 0.0002466022103316478
Position 447: 0.00023906118556405508
Position 1152: 0.0002317000754194617
Position 2753: 0.00022994071349154271
Position 1776: 0.0002134894916540348
Position 613: 0.00019871433233478332
Position 481: 0.00019308616464352077
Position 2872: 0.00019275293953873596
Position 2272: 0.000185473634977875
Position 2076: 0.00017422451501973338
Position 633: 0.0001728900856819111
Position 96: 0.00012559197619012348
Position 1885: 0.00011994518544074551
Position 2984: 0.00011153794483697737
Position 2905: 0.00010182739552804147
Position 1409: 0.00010025832029958965
Position 2846: 9.613540109328803e-05
Position 3168: 9.177184431090354e-05
Position 552: 8.913027357183447e-05
Position 2593: 8.636416476134724e-05
Position 2603: 8.323704148643866e-05
Position 478: 8.26977390391402e-05
Position 2281: 8.116240407171786e-05
Position 606: 7.076112043601229e-05
Position 56: 6.96260667335019e-05
Position 2018: 6.950014054656634e-05
Position 3130: 5.4210599652493646e-05
Position 1782: 5.328124824374604e-05
Position 1726: 4.9185702313440135e-05
Position 251: 4.387180835055071e-05
Position 2760: 3.869210529121638e-05
Position 1528: 3.661305402986444e-05
Position 508: 3.639480799233445e-05
Position 2922: 3.636068861523981e-05
Position 2824: 3.528867890253144e-05
Position 2809: 2.4529083112461126e-05
Position 292: 2.3799906171723782e-05
Position 1805: 2.3619512843065292e-05
Position 2812: 2.3208088390902384e-05
Position 397: 2.1279925958703858e-05
Position 778: 1.9953228818104204e-05
Position 1921: 1.838718051446826e-05
Position 2573: 1.6078544138209592e-05
Position 517: 1.6003755638072868e-05
Position 1760: 1.4262839138923891e-05
Position 3059: 1.2136038398392595e-05
Position 310: 1.1873131647433202e-05
Position 2887: 1.0977932510551824e-05
Position 66: 1.0790776003429588e-05
Position 537: 1.0274711256822494e-05
Position 235: 9.781981098598284e-06
Position 164: 9.726178925467751e-06
Position 1866: 9.462313599398843e-06
Position 2997: 9.297784456721062e-06
Position 1767: 8.791986292602229e-06
Position 878: 8.547899232397276e-06
Position 1306: 8.45055448773398e-06
Position 1235: 7.711600466594105e-06
Position 2976: 7.470034295460289e-06
Position 23: 7.329553479110248e-06
Position 3216: 7.203329882745457e-06
Position 2794: 7.110230481599016e-06
Position 2613: 6.442019936240563e-06
Position 3206: 5.300118015345028e-06
Position 1219: 4.637329475875128e-06
Position 903: 4.4624983922016186e-06
Position 472: 4.284642592084763e-06
Position 2015: 3.6760024173880053e-06
Position 2064: 3.4437148500942456e-06
Position 1603: 3.3506666748764804e-06
Position 173: 3.3176114225069784e-06
Position 1758: 2.967721700946412e-06
Position 1094: 2.8835752522109055e-06
Position 3197: 2.761968423897189e-06
Position 1250: 2.504186792205074e-06
Position 28: 2.3851681423322088e-06
Position 2346: 2.3214432005474407e-06
Position 741: 2.2082399137299435e-06
Position 2637: 2.1261318452703298e-06
Position 1569: 2.072678384147981e-06
Position 1363: 2.042200005278477e-06
Position 1855: 1.9621030993820103e-06
Position 1199: 1.9361601003771582e-06
Position 3224: 1.6908276510145465e-06
Position 3230: 1.5087219675812243e-06
Position 1081: 1.2298921354616971e-06
Position 2658: 1.2254162150761864e-06
Position 9: 1.0547329052770415e-06
Position 598: 9.177632256498658e-07
Position 913: 8.93759830295562e-07
Position 195: 7.755462856357721e-07
Position 412: 5.729706951394834e-07
Position 1339: 5.323340996644694e-07
Position 2744: 5.302064011604988e-07
Position 2648: 5.129092257753795e-07
Position 6: 3.2248654176899365e-07
Position 187: 4.9135558014742624e-08
Position 2763: 2.5382040964684376e-08
Position 2961: 2.3288416493152624e-08
Position 197: 1.5917958089173668e-09
Position 1394: 1.093653805197042e-09
Position 2397: 3.370283573641146e-11
Position 2381: 2.325522339606471e-11
Position 2120: 1.6723039620402447e-11
Position 182: 9.418217328513045e-12
Position 1997: 1.2069982072922225e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1964: 0.9919588640982935
Position 2370: 0.9708645513324169
Position 1511: 0.20304764980941215
Position 1541: 0.13582477205217225
Position 1306: 0.131394228716302
Position 944: 0.020275534248806473
Position 3233: 0.01951569600845208
Position 2403: 0.019313958170156735
Position 3049: 0.01696745067842676
Position 1421: 0.016922161105849005
Position 1394: 0.008846637863570409
Position 2306: 0.008345618539675963
Position 990: 0.005286637187984736
Position 708: 0.005231863333154402
Position 2120: 0.004259681853770628
Position 1409: 0.003712114069588256
Position 1631: 0.003661307561218878
Position 1733: 0.0031904095106539024
Position 2155: 0.0021568425266094943
Position 1261: 0.002154229827492916
Position 206: 0.0016823857882072777
Position 150: 0.0016589766094255
Position 1637: 0.0014313523210703666
Position 143: 0.0013717508884246927
Position 1739: 0.0012270825222839713
Position 1213: 0.0009790222444322199
Position 187: 0.0007549533262125609
Position 1267: 0.0005871031395602226
Position 3329: 0.000399954911030531
Position 178: 0.00036485911910551976
Position 823: 0.0003076296571677592
Position 3082: 0.00028152048398452065
Position 1969: 0.0002500702797963926
Position 1146: 0.0002451286370213278
Position 2158: 0.0002235686713267094
Position 379: 0.000214455679038626
Position 1997: 0.00020359613604560312
Position 2887: 0.00020186655271159815
Position 2643: 0.00019808174318889353
Position 1774: 0.0001938699185029302
Position 893: 0.00017888966014985197
Position 2625: 0.0001753830573828599
Position 268: 0.00010646461826410087
Position 1648: 0.00010567736801224134
Position 537: 9.196144109601744e-05
Position 1664: 8.881365844887227e-05
Position 2009: 8.278064388804528e-05
Position 1829: 8.03701867797902e-05
Position 1166: 7.643769592972749e-05
Position 878: 7.190506980214797e-05
Position 1817: 6.822118870879582e-05
Position 1919: 6.585017082287185e-05
Position 2058: 6.365302136269844e-05
Position 1796: 5.6449346376197304e-05
Position 2526: 5.641714880211454e-05
Position 778: 4.9671304887819316e-05
Position 1933: 4.950486427424748e-05
Position 2129: 4.9340942080188604e-05
Position 278: 4.746766798742601e-05
Position 195: 4.472888383873054e-05
Position 408: 3.865680312249923e-05
Position 1903: 3.85492847299787e-05
Position 1178: 3.533744350026294e-05
Position 1219: 3.471180118240628e-05
Position 1642: 2.897392056326881e-05
Position 438: 2.4779470984246593e-05
Position 232: 2.007400524590439e-05
Position 235: 1.8341407251710483e-05
Position 866: 1.6108484507913582e-05
Position 998: 1.4820657551279064e-05
Position 386: 1.4293379969151934e-05
Position 173: 1.3775113160258129e-05
Position 2028: 1.3720026920175327e-05
Position 2824: 1.281693678981885e-05
Position 2136: 1.2660415747702985e-05
Position 3317: 1.2363509890231291e-05
Position 2676: 1.2149564172863495e-05
Position 1161: 1.183695494533611e-05
Position 1971: 1.0358700080144688e-05
Position 3168: 1.0280322564638616e-05
Position 338: 1.0010439745281356e-05
Position 145: 8.805696578807893e-06
Position 827: 8.31028736812629e-06
Position 488: 8.003964706064848e-06
Position 1661: 6.110141462247048e-06
Position 310: 5.6604125806339825e-06
Position 1653: 5.401748555128565e-06
Position 2619: 5.150475724473908e-06
Position 2631: 4.505369442789856e-06
Position 3173: 4.297489758850946e-06
Position 1199: 3.0645163387950893e-06
Position 2100: 3.0225488516911007e-06
Position 2204: 2.7903193635905546e-06
Position 2031: 2.7232006003212018e-06
Position 3288: 2.67357565966399e-06
Position 397: 2.2723933369134776e-06
Position 305: 2.1289617648087077e-06
Position 611: 2.00737987889601e-06
Position 289: 1.560115821787034e-06
Position 317: 1.5294766244420788e-06
Position 2685: 1.4890074279852918e-06
Position 2103: 1.4368443099958692e-06
Position 833: 1.2405303029226336e-06
Position 292: 1.0997980994706577e-06
Position 2688: 1.0895866009382927e-06
Position 2718: 1.068095483882005e-06
Position 2493: 9.923213517305956e-07
Position 1034: 9.307163151146677e-07
Position 2559: 9.018395769861378e-07
Position 3259: 8.807777669658373e-07
Position 350: 8.744666959868972e-07
Position 2658: 8.65489468094794e-07
Position 1027: 8.539171542833569e-07
Position 1046: 7.866598432429476e-07
Position 2682: 7.793631492645365e-07
Position 286: 7.703384010296143e-07
Position 2094: 7.154824277126211e-07
Position 1063: 6.891336763393074e-07
Position 2600: 6.77884084860269e-07
Position 3105: 6.713993191838885e-07
Position 524: 6.565968585191681e-07
Position 238: 6.062408817008313e-07
Position 447: 5.524295568852014e-07
Position 121: 4.710947181246757e-07
Position 2547: 4.380060254187587e-07
Position 2172: 2.8299842986555544e-07
Position 412: 2.557982315963154e-07
Position 451: 2.2695619089026052e-07
Position 1814: 1.353218533575275e-07
Position 2221: 1.0034959053634165e-07
Position 355: 4.369119576073518e-08
Position 1081: 3.6750128814952404e-08
Position 104: 9.770421529069346e-09
Position 1139: 1.4005964899452561e-09
Position 2673: 1.0180660314901146e-10
Position 2565: 9.435901901698712e-11
Position 2538: 7.986935351643038e-11
Position 2498: 4.048417188493094e-11
Position 2501: 3.124856685993048e-11
Position 50: 2.6082105693485925e-14
