Gene = syd
index = 1904
Annotated 5SS: [ 743 2350 3123 3344 3820 4083 4366 4889 5433 5690 5970 7652 7937 8204]
Annotated 3SS: [2328 2885 3187 3413 3977 4329 4870 5374 5510 5746 6034 7715 8002 9282]
SMsplice 5SS: [ 743 3123 3344 3820 4083 5433 5690 5970 7652 7937 8204]
SMsplice 3SS: [ 2885  3187  3413  3977  5374  5510  5746  6034  7715  8002 16712]
top_k =  1000
Partition function (log Z): 25.88746957766047

Sorted 5' Splice Sites (High to Low Probability):
Position 7937: 0.9984919087704425
Position 3123: 0.9982320669880225
Position 3344: 0.995918206837742
Position 5433: 0.9940735459062952
Position 3820: 0.9860728326732867
Position 5970: 0.985821073189831
Position 5690: 0.979615456734544
Position 4083: 0.958785917872358
Position 743: 0.9375293740353634
Position 8204: 0.8943321057824052
Position 7652: 0.7832881831369758
Position 9372: 0.6069136810247728
Position 16890: 0.5085500892229545
Position 4889: 0.3664445604103156
Position 15286: 0.2827837383919752
Position 14521: 0.2646134348795279
Position 16024: 0.18649003720166643
Position 4366: 0.17578365032465182
Position 7605: 0.16368792638315013
Position 8950: 0.14226731910347243
Position 2350: 0.13433521807671142
Position 8361: 0.12476079960274586
Position 7029: 0.05877004171561618
Position 9152: 0.05366777041613667
Position 1275: 0.05015550408953887
Position 17342: 0.04911739514877999
Position 14290: 0.046681148731192654
Position 17240: 0.04501177035084968
Position 4976: 0.04146417531867691
Position 708: 0.025246348948568267
Position 8633: 0.02512040782989184
Position 18589: 0.023391582617933452
Position 2719: 0.022521786402363016
Position 10515: 0.019374934552481255
Position 15591: 0.018734539444338477
Position 9170: 0.016660102277261255
Position 6468: 0.016320911717723673
Position 17633: 0.015807597530199044
Position 4422: 0.013531392265251161
Position 5116: 0.01331109010017601
Position 5677: 0.013142619127068376
Position 9129: 0.012350341057338145
Position 4486: 0.012331340218614293
Position 12: 0.011760533608077349
Position 2431: 0.01058910704853519
Position 2693: 0.01047721560141101
Position 8712: 0.009621002365022557
Position 9447: 0.00905731718930984
Position 2782: 0.008918542847646363
Position 1305: 0.007820844542372267
Position 1530: 0.0077804097048695215
Position 2136: 0.007752101921601309
Position 3540: 0.007267045376124573
Position 4631: 0.006399468777007178
Position 56: 0.005927857518460214
Position 3824: 0.00576085336188753
Position 4457: 0.005524091485232389
Position 2707: 0.005356226121095103
Position 10379: 0.004936694775936407
Position 579: 0.004333318657718174
Position 954: 0.004142543210844631
Position 2075: 0.004090646433202522
Position 5254: 0.00408218359558249
Position 2054: 0.0039048536927509293
Position 791: 0.003782235649840933
Position 8908: 0.003626309294498512
Position 2776: 0.0035975554730689687
Position 8969: 0.0035389735435502447
Position 2699: 0.0034885772231836336
Position 8747: 0.0034006838458856886
Position 5241: 0.003366427567872189
Position 8788: 0.003323816215220684
Position 10392: 0.0032965791322341564
Position 5872: 0.003242880349622981
Position 2741: 0.003240460737196388
Position 6352: 0.0028332351386513104
Position 14692: 0.0027517127728503366
Position 2377: 0.002443778034051312
Position 40: 0.0024199571645453343
Position 8263: 0.0023964073124374116
Position 519: 0.0023669476143381067
Position 2370: 0.002309412267543746
Position 9400: 0.002295457036038923
Position 6889: 0.002292167279180451
Position 2711: 0.002222832418631585
Position 4370: 0.0021299627883421116
Position 314: 0.001966227633218256
Position 2526: 0.001700908140502675
Position 9165: 0.0016661438961138903
Position 1484: 0.0016513288796381213
Position 5908: 0.0015321277833626747
Position 3380: 0.0015049008497998468
Position 123: 0.0014792652108580047
Position 2697: 0.0014302820029281316
Position 9141: 0.0014271030572755117
Position 1309: 0.0013499167998031788
Position 5957: 0.0013477970746800173
Position 9352: 0.0012296122504265369
Position 6717: 0.0012223783040608048
Position 6726: 0.001213437478606338
Position 2548: 0.0011681606393442656
Position 400: 0.0011010466478898764
Position 5949: 0.0010798474946489358
Position 2177: 0.0009460840181199114
Position 2665: 0.0008971427447205237
Position 7233: 0.0008961960848601413
Position 1478: 0.0008884556586838477
Position 5639: 0.0008338010322458898
Position 543: 0.0008313755173905312
Position 4352: 0.0008045448326746938
Position 6412: 0.0007533872421798607
Position 404: 0.0007530226908315585
Position 4059: 0.0006985373245368414
Position 3135: 0.0006821534218392569
Position 4154: 0.0006807958169685382
Position 168: 0.000598766288855041
Position 10165: 0.0005772254253676085
Position 2338: 0.0005702970499253881
Position 8919: 0.0005673044892566373
Position 1995: 0.0005467039500223489
Position 5903: 0.000545989161609815
Position 1021: 0.0005105598561493538
Position 728: 0.0004846878958741484
Position 3618: 0.0004807157892444253
Position 4900: 0.0004452228050530986
Position 9382: 0.0004230090448680706
Position 5976: 0.0004128216458803531
Position 82: 0.0003931481468537153
Position 235: 0.0003867846147284551
Position 1243: 0.0003577584210951713
Position 5093: 0.0003389965696099042
Position 8353: 0.00033801308655903735
Position 8643: 0.0003357590548081311
Position 8169: 0.0003264142418333431
Position 2955: 0.00031611623887221565
Position 6420: 0.0003134391662353881
Position 6636: 0.00030869074678630985
Position 4132: 0.0003076150973114708
Position 4584: 0.00030654893874819676
Position 1256: 0.00030441383397802316
Position 291: 0.00030266240540080725
Position 4101: 0.0002921318773549028
Position 5898: 0.0002889481752820771
Position 8577: 0.0002706462377056824
Position 4934: 0.0002683444287637454
Position 2650: 0.00026830322837047976
Position 871: 0.00026703887579455617
Position 1151: 0.0002557029861759597
Position 58: 0.00024165979806562186
Position 1848: 0.00023667513237373518
Position 7609: 0.00021193618932659308
Position 9703: 0.00019587459970857071
Position 3716: 0.00019450278037175123
Position 408: 0.00018144704781696032
Position 393: 0.00018010813988934504
Position 8126: 0.00017445255350527134
Position 475: 0.00017419402926056128
Position 5974: 0.0001689779803525417
Position 8267: 0.000160325807013369
Position 3371: 0.0001569795518970461
Position 7918: 0.00015655294530689807
Position 3110: 0.00015485815801549106
Position 5018: 0.00015461689167437843
Position 4586: 0.000152842852174908
Position 6677: 0.00014553497134278356
Position 733: 0.00013671186494113968
Position 506: 0.0001344107347657649
Position 6673: 0.00012946242946884002
Position 410: 0.00012701511304491698
Position 1384: 0.0001259990359456351
Position 7641: 0.000124568605530574
Position 818: 0.00012345356992378464
Position 7946: 0.00011960446830115068
Position 8716: 0.00011879099818874833
Position 389: 0.00011764888328161648
Position 5928: 0.00011534821696240547
Position 4173: 0.00011448288730971116
Position 10125: 0.00010994866448672543
Position 8310: 0.00010805145709604221
Position 245: 0.00010787059855710808
Position 9884: 0.00010449933332536804
Position 17264: 0.00010279787841415906
Position 3437: 9.962037267780763e-05
Position 4854: 9.801689147576352e-05
Position 7941: 9.702555066679954e-05
Position 2575: 8.710088724017878e-05
Position 8755: 8.562862914473715e-05
Position 2466: 8.423466505985932e-05
Position 5622: 8.13464823135575e-05
Position 4135: 7.999361298814695e-05
Position 4209: 7.297813952471497e-05
Position 7274: 7.271503649236544e-05
Position 1950: 7.187414127908423e-05
Position 1589: 7.170278734878682e-05
Position 685: 7.143051494342393e-05
Position 749: 6.919909786362661e-05
Position 2452: 6.365585433314013e-05
Position 155: 6.251209437787355e-05
Position 6433: 6.142591257420623e-05
Position 319: 5.9631072797313464e-05
Position 382: 5.8947270117855834e-05
Position 5187: 5.8350176043866695e-05
Position 3879: 5.7850991693095586e-05
Position 2374: 5.235835193149051e-05
Position 7929: 5.1607537768105744e-05
Position 1118: 5.0617722062532683e-05
Position 6503: 4.883752847502058e-05
Position 3072: 4.811622315420426e-05
Position 1054: 4.7812606283538126e-05
Position 8321: 4.744321137129422e-05
Position 825: 4.4376537647852085e-05
Position 848: 4.4199646462273444e-05
Position 1964: 4.3905809844569904e-05
Position 3673: 4.386479765662826e-05
Position 6426: 4.3315326112197706e-05
Position 7785: 4.309829605186575e-05
Position 5694: 4.275770397054838e-05
Position 1839: 4.128585125622524e-05
Position 221: 4.0568473442918606e-05
Position 4197: 3.922488579734705e-05
Position 3648: 3.875353627389545e-05
Position 8456: 3.864744461298263e-05
Position 958: 3.8645014312134194e-05
Position 4944: 3.6911201680935745e-05
Position 1494: 3.687067195543022e-05
Position 9678: 3.589724356842294e-05
Position 414: 3.29005012713893e-05
Position 4893: 3.0524079753579135e-05
Position 1582: 3.050823201678373e-05
Position 3585: 3.0433991456537158e-05
Position 3835: 3.0295639244889092e-05
Position 8222: 3.0236283089897095e-05
Position 3052: 2.852515376590729e-05
Position 5876: 2.7496032409526545e-05
Position 3039: 2.743659506864408e-05
Position 7883: 2.653624251789111e-05
Position 1229: 2.6021020382346127e-05
Position 2952: 2.3919944229935264e-05
Position 3807: 1.9837336883453378e-05
Position 9925: 1.948633826884973e-05
Position 9904: 1.8874866777145422e-05
Position 9858: 1.8585100741030432e-05
Position 8602: 1.6854238113037346e-05
Position 2213: 1.674539176112944e-05
Position 5838: 1.624139255647652e-05
Position 19: 1.5789103315124953e-05
Position 5818: 1.5162081098954609e-05
Position 4178: 1.4595412176106575e-05
Position 5389: 1.2754497411768182e-05
Position 8344: 1.271847146314659e-05
Position 1789: 1.207602097609696e-05
Position 4229: 1.1936836477956873e-05
Position 3829: 1.1214935213642071e-05
Position 2014: 9.857137444800513e-06
Position 480: 9.700756398684583e-06
Position 8208: 8.904191261231397e-06
Position 5706: 8.731262589180063e-06
Position 8164: 7.826140276856716e-06
Position 6358: 7.567396688326984e-06
Position 8426: 7.522746143718749e-06
Position 3659: 7.4352131098706664e-06
Position 1131: 7.01039484469769e-06
Position 4635: 6.7126381369449594e-06
Position 7075: 6.012458574803599e-06
Position 514: 5.978330381929429e-06
Position 6681: 5.749648370647044e-06
Position 5849: 5.544810872579923e-06
Position 3911: 5.47163266029462e-06
Position 3913: 5.26968338920821e-06
Position 3263: 4.889591247884126e-06
Position 2123: 4.47417387898885e-06
Position 3386: 4.1230598726227095e-06
Position 2022: 3.752763952473488e-06
Position 3646: 3.728799177868789e-06
Position 1626: 3.7114437967103284e-06
Position 5723: 3.2364772316327704e-06
Position 916: 2.7245351767581187e-06
Position 3724: 2.5740091210971117e-06
Position 4090: 2.5040468373034005e-06
Position 3416: 2.4329585745238337e-06
Position 8095: 2.2210493940863353e-06
Position 3294: 2.213209127097086e-06
Position 1445: 2.2120290268088527e-06
Position 412: 1.8381222298739617e-06
Position 538: 1.7808361622904718e-06
Position 5715: 1.489010036152101e-06
Position 6723: 1.4837948474580978e-06
Position 148: 1.288600138705861e-06
Position 1313: 1.286611373277263e-06
Position 5572: 1.0834168140149924e-06
Position 11013: 8.708847633713277e-07
Position 397: 8.196930867484562e-07
Position 3798: 7.76512186899485e-07
Position 3778: 7.311623625108036e-07
Position 3795: 7.128952376299106e-07
Position 395: 6.951314390161265e-07
Position 3790: 6.653162335074267e-07
Position 1056: 6.001520600509209e-07
Position 6154: 5.821826479419487e-07
Position 7891: 5.463053870169466e-07
Position 420: 5.384922221291728e-07
Position 3033: 5.244106496062329e-07
Position 8089: 5.116814251129499e-07
Position 3462: 4.834509508747625e-07
Position 8077: 4.801074631567527e-07
Position 387: 4.6849781655010085e-07
Position 461: 4.572178808313014e-07
Position 466: 3.7250470803636997e-07
Position 402: 3.2880698062652554e-07
Position 463: 2.8711136150971097e-07
Position 84: 2.306679493393761e-07
Position 8265: 2.1993997825257424e-07
Position 8412: 2.0953745248349406e-07
Position 3309: 2.0482613997500852e-07
Position 3709: 1.980245692111961e-07
Position 7903: 1.6634953295059514e-07
Position 3251: 1.6599389480224482e-07
Position 701: 1.4856967852390262e-07
Position 2985: 1.243252928587622e-07
Position 6148: 1.1689474560298913e-07
Position 6414: 1.0475083603689592e-07
Position 6214: 9.486886466931995e-08
Position 3977: 8.995304321267443e-08
Position 6262: 7.849575752677021e-08
Position 8438: 6.977618817429334e-08
Position 6277: 4.0901204174121124e-08
Position 344: 3.0647976469951644e-08
Position 7056: 2.630174620062016e-08
Position 3981: 1.2836711143999487e-08
Position 6296: 1.0560965244375454e-08
Position 6475: 5.6206233144194184e-09
Position 6070: 3.6414838734492507e-09
Position 7656: 2.9913547307980835e-09
Position 4292: 2.229002227344102e-09
Position 5801: 1.3625829481715265e-09
Position 5581: 5.051032713396782e-10
Position 1015: 4.784510610772453e-10
Position 8015: 2.820970245160627e-10
Position 3395: 2.2517377333657207e-10
Position 3312: 1.0187488668760303e-10
Position 6195: 9.139094929800639e-11
Position 837: 8.427660210070434e-11
Position 3449: 2.121434238323559e-11
Position 113: 2.2610583773829413e-12
Position 973: 4.2235735561577716e-13
Position 5803: 1.4191336860101626e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3187: 0.9988502524535883
Position 6034: 0.9953614168591667
Position 8002: 0.9947437100723726
Position 5746: 0.9913878364872344
Position 5510: 0.9798639215660924
Position 3977: 0.9560376666422231
Position 2885: 0.9452188570765866
Position 3413: 0.9024781433087331
Position 16712: 0.8716255597374922
Position 7715: 0.7905898700848251
Position 5374: 0.7343577540589876
Position 4329: 0.47345441166172025
Position 18055: 0.37421428916001936
Position 9282: 0.35286892082442467
Position 14570: 0.22604549592358783
Position 9218: 0.20114787723915525
Position 2328: 0.19644478495210643
Position 8540: 0.19077767606810986
Position 7679: 0.14104967323159434
Position 18703: 0.12214032332511483
Position 18892: 0.10768064548864185
Position 4197: 0.1070466111382041
Position 5169: 0.09543737635985813
Position 14198: 0.08733192780176043
Position 17481: 0.07993631115608911
Position 4937: 0.07040569277244772
Position 8299: 0.06997505865979058
Position 15708: 0.06483500711169073
Position 9047: 0.06268697412040664
Position 15696: 0.062076894919536704
Position 14210: 0.05408412477820826
Position 13346: 0.052934696995893434
Position 1001: 0.047067317099397064
Position 2466: 0.04587090792958752
Position 14194: 0.04426465910063172
Position 15518: 0.0428589919924637
Position 14357: 0.04204547383672118
Position 14817: 0.04034320250936117
Position 3444: 0.036220355348937125
Position 4870: 0.031662920712385204
Position 3574: 0.03042555272404818
Position 7144: 0.029566189653607435
Position 9196: 0.025568475452460788
Position 15835: 0.025471948986209202
Position 17394: 0.0254538190910844
Position 4000: 0.024512599336623593
Position 5356: 0.020961187615548743
Position 10207: 0.01847321583939498
Position 13959: 0.017742630183209467
Position 14591: 0.01758023349882949
Position 1187: 0.01747702558262238
Position 3416: 0.015799969979612763
Position 113: 0.01522920295618295
Position 14156: 0.01458222160495425
Position 4685: 0.014251947220130002
Position 4983: 0.0139740332282778
Position 7767: 0.013940835571393015
Position 16995: 0.012980515310426242
Position 5532: 0.012689575269691515
Position 7113: 0.01197141213884997
Position 15050: 0.011843155110954661
Position 8556: 0.011449610242388322
Position 17081: 0.007794684733361767
Position 13884: 0.0077539571298781305
Position 4333: 0.007709141435350281
Position 4947: 0.007616218191778839
Position 3689: 0.0075729162187901135
Position 17606: 0.007557331384855727
Position 7147: 0.006781702090646727
Position 4543: 0.00659411192801964
Position 4365: 0.006236215646908508
Position 16020: 0.0061825270729243854
Position 7415: 0.006073817886640051
Position 7797: 0.005962768324325295
Position 8559: 0.005082561021226554
Position 18034: 0.005045591217838373
Position 1563: 0.005025303357477338
Position 1162: 0.0050111843011674964
Position 5111: 0.004876793827251988
Position 1917: 0.004751649191365864
Position 18265: 0.004574513246592752
Position 17303: 0.004419747129006644
Position 5099: 0.004350443638953933
Position 4154: 0.004054015172126413
Position 9238: 0.003872189391562023
Position 6569: 0.003654954247079277
Position 3646: 0.003637769011402051
Position 7288: 0.0029650092850001825
Position 6807: 0.0028879241371078516
Position 1677: 0.0026744069079491614
Position 5551: 0.002646040160057408
Position 1589: 0.0025759271304943046
Position 1804: 0.0025549675556393136
Position 2781: 0.002326239627813928
Position 8712: 0.002216187732056093
Position 4574: 0.0020202712275148517
Position 8695: 0.0019263106991997802
Position 7236: 0.0018806746383969407
Position 8412: 0.0018509947609938883
Position 4006: 0.0017392204115039183
Position 17523: 0.0017055659310046796
Position 7079: 0.0017010147896284926
Position 4045: 0.0016500835487109032
Position 3749: 0.0016457112043094465
Position 4003: 0.0016263335241533654
Position 6408: 0.0016181607342457991
Position 1021: 0.001599286695291659
Position 5477: 0.0014903760950279595
Position 5784: 0.0014802048214696236
Position 577: 0.0014687880666097522
Position 7764: 0.0014500167801878427
Position 5119: 0.0014229673968593835
Position 5126: 0.001400751562480593
Position 608: 0.0013786176264325432
Position 1356: 0.001358704670595412
Position 9235: 0.0013268026663765104
Position 6573: 0.0012715013990504385
Position 7150: 0.0012637141513968913
Position 1517: 0.0012509135814651952
Position 3655: 0.0011992971742984214
Position 6935: 0.0011501949933827717
Position 1493: 0.001133859128857987
Position 5013: 0.0011089151453067287
Position 957: 0.001092249473132041
Position 7089: 0.0010623666246226426
Position 1978: 0.0010527538197650105
Position 4369: 0.0010281632105664908
Position 7826: 0.0010074229110113191
Position 1621: 0.0010024040114737006
Position 1215: 0.000938457212450495
Position 8438: 0.0008686426052399224
Position 3522: 0.0008614746765700687
Position 3023: 0.0008521328240552701
Position 4406: 0.0008421824826106059
Position 6586: 0.0008417078551682617
Position 9832: 0.000710691330865164
Position 4548: 0.0006775396573391604
Position 4206: 0.0006466887746384972
Position 16296: 0.0006237459984827738
Position 9428: 0.0005886198158250931
Position 1478: 0.0005812409729348219
Position 2227: 0.0005756290045701381
Position 9132: 0.0005755630657314008
Position 7199: 0.0005630736857980317
Position 1483: 0.0005562095239852647
Position 6622: 0.0004990669954821418
Position 837: 0.0004912907034679859
Position 4403: 0.0004912735146585545
Position 4562: 0.00048593151689576463
Position 3455: 0.0004790517294836342
Position 1080: 0.0004783717921024419
Position 4980: 0.00046575568263497176
Position 6483: 0.00046003179015717007
Position 798: 0.00045648833543678193
Position 8019: 0.0004433270354047815
Position 582: 0.00043127884209350116
Position 9116: 0.00042486001044543433
Position 3434: 0.0004223244129007282
Position 3720: 0.0004180688067967168
Position 2791: 0.00038235345489894706
Position 6950: 0.00036650513003985696
Position 9081: 0.000337788210970487
Position 7262: 0.0003200303199484841
Position 5277: 0.0003141507319187947
Position 3752: 0.00030398397427106803
Position 4944: 0.00028288314020356924
Position 677: 0.0002640312251347291
Position 3485: 0.00026358084561042957
Position 848: 0.000257662711382162
Position 1445: 0.0002565481961602912
Position 8833: 0.0002505721152762064
Position 1715: 0.00024412952757819017
Position 2754: 0.00024402821792536146
Position 10444: 0.00024167585491805497
Position 859: 0.00023352769416550408
Position 7419: 0.0002262469290722648
Position 6467: 0.00022618648154729647
Position 3776: 0.0002181500469995161
Position 2915: 0.00021466460297791344
Position 382: 0.00020750698388108813
Position 7124: 0.00019722149258090882
Position 8763: 0.00019315421848329348
Position 4691: 0.0001903846137213516
Position 7205: 0.00018545336157072456
Position 7441: 0.0001820755921767378
Position 2854: 0.00018089621958543428
Position 818: 0.00017761310793941486
