Gene = dsf
index = 1678
Annotated 5SS: [  265  2216  2435 11540]
Annotated 3SS: [ 2131  2272 10202 11635]
SMsplice 5SS: [  265  2216  2435 11540]
SMsplice 3SS: [ 2131  2272 10202 11635]
top_k =  1000
Partition function (log Z): 1.6856246577632712

Sorted 5' Splice Sites (High to Low Probability):
Position 2435: 0.9986673744970739
Position 2216: 0.9919436285649667
Position 11540: 0.9763770325477158
Position 265: 0.8983482504162004
Position 8842: 0.11758237890358694
Position 11822: 0.07228356523912062
Position 7425: 0.05110723111941623
Position 6814: 0.04802938866800183
Position 6818: 0.04739507336762772
Position 117: 0.041185961374540656
Position 8408: 0.03505385935812735
Position 4461: 0.03063513266936126
Position 1360: 0.022164774372669206
Position 1808: 0.021755006341292207
Position 910: 0.020502779711347764
Position 3777: 0.02034269265338595
Position 2057: 0.01920815946219237
Position 427: 0.014037803755370034
Position 12107: 0.01213374979739048
Position 12322: 0.011351430362669666
Position 7136: 0.010685814410364114
Position 12115: 0.007340800301689581
Position 784: 0.007062590637161149
Position 588: 0.006736124289392704
Position 12667: 0.006081896709021592
Position 11558: 0.005623835176163244
Position 7984: 0.005469239106843136
Position 11276: 0.00471607136134079
Position 6810: 0.004558557705661445
Position 9091: 0.004159273111277478
Position 2249: 0.003999214775041727
Position 1886: 0.0038355796156577466
Position 512: 0.003663082088608554
Position 133: 0.003625991608709488
Position 6961: 0.002904636040302677
Position 12732: 0.002752381706288114
Position 3365: 0.0027069385279695816
Position 276: 0.002684611372077254
Position 12311: 0.0025610597572022155
Position 9119: 0.0022854176350520254
Position 12085: 0.0022285998836869166
Position 4887: 0.0021618594029674805
Position 2760: 0.002008025546804092
Position 12767: 0.00199608536216212
Position 3784: 0.0019175535733241525
Position 6383: 0.0017919617863914191
Position 597: 0.001787529481662308
Position 523: 0.0017872191853779186
Position 8846: 0.0015680775869474784
Position 434: 0.0015632182349170625
Position 10031: 0.0014426193749569813
Position 536: 0.001303781648347104
Position 9994: 0.00127800441287336
Position 12186: 0.0012604800594534947
Position 637: 0.0012477223478640272
Position 981: 0.001185983778782245
Position 1839: 0.0011747717449024219
Position 36: 0.0010232295688225857
Position 446: 0.0009521444790487209
Position 7590: 0.0009139830651222951
Position 836: 0.0009124374360058433
Position 1291: 0.0008282518494153134
Position 11584: 0.0007767157140148667
Position 1494: 0.0007149423959580406
Position 11471: 0.0007144391726928951
Position 1458: 0.0007093496042756275
Position 474: 0.0006763326812539525
Position 12664: 0.0005462748851945185
Position 6317: 0.0005156944135016648
Position 12424: 0.0005001118174248846
Position 3302: 0.0004889145274759032
Position 5321: 0.000488778557403172
Position 12791: 0.0004710762812010004
Position 3349: 0.00043789681582261786
Position 501: 0.0004365766696757951
Position 12295: 0.00043240996969939
Position 4958: 0.00043092340428621973
Position 3604: 0.00042630623374811927
Position 3766: 0.00042583601753823786
Position 185: 0.00041805796799653845
Position 565: 0.000409293206205364
Position 9465: 0.000407858025651758
Position 1945: 0.00040348050725412077
Position 1971: 0.00038971698781731993
Position 9411: 0.0003702663705311096
Position 78: 0.0003568174632625098
Position 8988: 0.00035379858900146295
Position 3871: 0.0003435311720390433
Position 11369: 0.0003228772845122318
Position 1376: 0.0003057861994064058
Position 13235: 0.0003040923570701293
Position 311: 0.00030346654891406417
Position 3371: 0.000280196818174133
Position 11112: 0.0002769205177472254
Position 958: 0.00026550041727084375
Position 147: 0.0002636472671106431
Position 8094: 0.0002583837290835248
Position 6681: 0.00025759773392560186
Position 6387: 0.0002564413290474372
Position 3392: 0.0002473515795215695
Position 11732: 0.0002354111290312934
Position 125: 0.00023214391361131814
Position 2980: 0.00023015639691635514
Position 12136: 0.00022255408927532097
Position 9391: 0.00020297684953774213
Position 1309: 0.0001973141132642384
Position 4320: 0.00019497182334533248
Position 1828: 0.00018433545831913507
Position 7572: 0.00017542668402941995
Position 1640: 0.00016431069419930517
Position 2476: 0.0001630421474095786
Position 389: 0.00016183735408052888
Position 4305: 0.0001590734524216964
Position 11933: 0.00015324862232098303
Position 11872: 0.00015005999786622684
Position 670: 0.00014555177936086458
Position 12430: 0.00014134400480932019
Position 442: 0.00014065006182245108
Position 1037: 0.0001339529398123304
Position 6367: 0.0001222342498772092
Position 8391: 0.00011881550316523886
Position 300: 0.00010773740069820385
Position 3383: 0.00010211647747299361
Position 12874: 9.93852127285204e-05
Position 25: 9.616714531885735e-05
Position 4375: 9.173977249586133e-05
Position 2439: 9.113132584672716e-05
Position 6831: 8.971896015787053e-05
Position 1986: 8.433926837470428e-05
Position 230: 7.685944044155678e-05
Position 1096: 7.680522141394669e-05
Position 1625: 6.992769449682352e-05
Position 12326: 6.891337147011e-05
Position 8430: 6.601370651726092e-05
Position 3145: 6.5781101553036e-05
Position 1283: 6.513175390115847e-05
Position 13248: 6.491739265845983e-05
Position 1131: 6.0192537039753877e-05
Position 12392: 6.001933737389698e-05
Position 10430: 5.8769268854274285e-05
Position 12838: 5.751440384272236e-05
Position 796: 5.5540112618840143e-05
Position 2164: 5.54332686675693e-05
Position 11879: 5.330750449428924e-05
Position 11485: 5.254266029500465e-05
Position 814: 4.541277627654068e-05
Position 649: 4.266191235233386e-05
Position 592: 4.202973950550793e-05
Position 488: 4.0620860717003456e-05
Position 224: 3.7633346816941435e-05
Position 853: 3.589131871621577e-05
Position 485: 3.259577761225343e-05
Position 13110: 2.779525186389485e-05
Position 965: 2.703710390035646e-05
Position 409: 2.676609295432567e-05
Position 602: 2.4574101625603998e-05
Position 11034: 2.4278199226305063e-05
Position 1649: 2.1007396604444135e-05
Position 4179: 2.0467277856575532e-05
Position 329: 1.807785235648982e-05
Position 1374: 1.8056080918349035e-05
Position 894: 1.7128933326175178e-05
Position 1171: 1.5885785015986963e-05
Position 717: 1.2144731722989965e-05
Position 3069: 1.1895888065694584e-05
Position 5728: 1.0602143986655724e-05
Position 404: 9.986253382863894e-06
Position 934: 9.173656989260492e-06
Position 691: 8.06334359032032e-06
Position 192: 7.784452246334534e-06
Position 1056: 5.573063688685303e-06
Position 660: 5.548077203775201e-06
Position 3369: 5.080533307631471e-06
Position 3443: 4.144164161329745e-06
Position 3356: 3.988808183661603e-06
Position 3203: 3.1625474965279503e-06
Position 3411: 2.712002898071775e-06
Position 11914: 2.420027471464821e-06
Position 3212: 2.111298761287069e-06
Position 2247: 2.0499571994433626e-06
Position 2282: 1.9048637512549725e-06
Position 1016: 1.8459579775390316e-06
Position 3582: 1.7487116111812921e-06
Position 12056: 1.4740364330771345e-06
Position 11888: 1.291685586392092e-06
Position 2220: 1.27068331017563e-06
Position 1268: 1.1679450729976954e-06
Position 3217: 1.047703566805262e-06
Position 2581: 1.0131035995612433e-06
Position 3224: 7.637533330697248e-07
