Gene = Spn
index = 1514
Annotated 5SS: [  235 13316 19582 29694 39983 40597 41084 41500 41761 41998 42415 43130
 44531 44929 45654]
Annotated 3SS: [12888 18073 28573 39961 40094 40653 41146 41560 41819 42360 42528 43716
 44791 45384 45718]
SMsplice 5SS: [  235 13316 19582 29694 40597 41084 41500 41761 41998 43130 44531 44929
 45654]
SMsplice 3SS: [12888 18073 28573 40094 40653 41146 41560 41819 42528 44328 44791 44988
 47528]
top_k =  1000
Partition function (log Z): 8.65955855593257

Sorted 5' Splice Sites (High to Low Probability):
Position 29694: 1.0000000000000009
Position 41084: 0.9990918826976857
Position 41500: 0.9964120306274726
Position 43130: 0.978816997471155
Position 40597: 0.9610117726251817
Position 13316: 0.924684577232966
Position 19582: 0.9087530792965746
Position 41998: 0.8991899349000257
Position 44929: 0.8948848989959485
Position 41761: 0.8128237301500718
Position 44531: 0.7681690931459895
Position 45654: 0.7181870629168543
Position 235: 0.3962630199239154
Position 13930: 0.3646432341787665
Position 15426: 0.35407489435983724
Position 30424: 0.2949949820156002
Position 42415: 0.24604731648927092
Position 21671: 0.23559488352933106
Position 86: 0.1715142381419232
Position 47085: 0.14786280570426874
Position 17777: 0.13753997282755268
Position 21439: 0.1356259962936153
Position 356: 0.10342977644967692
Position 585: 0.08134830625186543
Position 45982: 0.08047552155558811
Position 5495: 0.06004525953491947
Position 22069: 0.056691021536752755
Position 45159: 0.0490076655349194
Position 634: 0.04620156845082973
Position 48348: 0.043137313081807654
Position 957: 0.036389974825287656
Position 14800: 0.03508566581915105
Position 5403: 0.034976234656518584
Position 70: 0.029639128461542156
Position 9234: 0.029482178250334005
Position 18681: 0.027463613716167116
Position 45303: 0.025693717377345146
Position 18293: 0.0253245998317868
Position 496: 0.024952813389444942
Position 14839: 0.02482288010045868
Position 42144: 0.024540110782095417
Position 483: 0.0243589876324615
Position 15422: 0.02303941986504957
Position 5475: 0.02259324474707349
Position 41968: 0.02028442646430481
Position 1004: 0.018729578413049626
Position 45608: 0.01822532531911316
Position 519: 0.017831526409918103
Position 7915: 0.016628792879029193
Position 16891: 0.016542403102635956
Position 46630: 0.016287395621867023
Position 44557: 0.015864955830853435
