Gene = Rpp30
index = 1457
Annotated 5SS: [147 395 518 847]
Annotated 3SS: [206 448 571 908]
SMsplice 5SS: [147 395 518 847]
SMsplice 3SS: [206 448 726 908]
top_k =  1000
Partition function (log Z): 2.8412546678770316

Sorted 5' Splice Sites (High to Low Probability):
Position 395: 0.981353279066739
Position 147: 0.9812724469027135
Position 847: 0.9062633963706481
Position 518: 0.7930246396155
Position 638: 0.02023353176635643
Position 659: 0.006654694423314884
Position 151: 0.006568162538241734
Position 665: 0.0045431333282674275
Position 798: 0.0006204556878416531
Position 1094: 0.0004455543109728986
Position 270: 0.00041241888302392206
Position 836: 0.00027452688952983627
Position 140: 0.00025512231787143104
Position 25: 0.00019560888665522242
Position 669: 0.00019310944343024167
Position 532: 0.00018522456605137637
Position 1132: 9.770445147721912e-05
Position 1171: 6.50505428489913e-05
Position 425: 4.600045208113454e-05
Position 883: 4.121811942780577e-05
Position 782: 3.8798230396583705e-05
Position 374: 3.7745760600159765e-05
Position 1176: 3.688562209877481e-05
Position 679: 3.2464806000565314e-05
Position 15: 2.7853048632257112e-05
Position 368: 2.638243948034889e-05
Position 522: 2.4300516582099052e-05
Position 625: 2.0239445347443402e-05
Position 1213: 1.8977914421442197e-05
Position 380: 1.3477453031722e-05
Position 274: 1.0058166160602255e-05
Position 795: 1.005415382494559e-05
Position 1034: 8.590201542368478e-06
Position 995: 8.027931503914379e-06
Position 998: 3.892286632620893e-06
Position 1017: 3.6075201745824274e-06
Position 772: 3.541448500605935e-06
Position 433: 3.245739027558183e-06
Position 1256: 2.81356169906259e-06
Position 445: 2.7857870977674044e-06
Position 1221: 2.2808085184006902e-06
Position 237: 1.8200656022888246e-06
Position 1251: 1.7207516085889061e-06
Position 322: 1.6566844137626717e-06
Position 892: 1.4709701815071588e-06
Position 113: 1.2905444519359604e-06
Position 617: 1.0521850179669119e-06
Position 472: 9.198294781044212e-07
Position 115: 7.162591865047885e-07
Position 450: 2.3262483537885525e-07
Position 439: 4.7673191854600946e-08
Position 221: 3.858899153195742e-08
Position 200: 3.491825669464321e-08
Position 1262: 2.2348281351748086e-08
Position 1269: 2.1236959443108693e-08
Position 452: 2.118811405779785e-08
Position 283: 1.2458368350776447e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 206: 0.987111045599201
Position 448: 0.9671763319781591
Position 908: 0.9003173407718249
Position 726: 0.5828672700598491
Position 650: 0.07521089211484656
Position 931: 0.07414298836010476
Position 571: 0.06046610092919592
Position 658: 0.028710005423116424
Position 767: 0.004888928436317808
Position 503: 0.003668356947501502
Position 751: 0.0033530096082569384
Position 795: 0.0025412299952063716
Position 730: 0.0024182248835443493
Position 877: 0.0018558796289790533
Position 1274: 0.0016438142934010389
Position 792: 0.0013696020467052093
Position 472: 0.0007213407279008878
Position 1027: 0.0006893864052467685
Position 984: 0.000596514792431256
Position 249: 0.0004294326887015527
Position 933: 0.0003510604996315938
Position 1055: 0.0003144944760736871
Position 817: 0.0002579103423885227
Position 87: 0.000221984224297031
Position 772: 0.0001892159490343699
Position 1200: 0.00017126774939973374
Position 450: 0.00016651640331461463
Position 301: 0.00015109481726844316
Position 328: 0.00013892194526317594
Position 221: 0.00013132462270655406
Position 1241: 0.00011112804738075387
Position 742: 0.0001061911896350366
Position 857: 9.755607963203251e-05
Position 371: 7.940338100622842e-05
Position 235: 7.129304252452159e-05
Position 990: 5.265443360298161e-05
Position 349: 4.8629899409507495e-05
Position 778: 4.203329848188493e-05
Position 1171: 3.5716014953587754e-05
Position 1302: 3.156565426777455e-05
Position 1062: 2.6493678472830037e-05
Position 1296: 1.3702587008917215e-05
Position 1213: 1.3550764006745188e-05
Position 1221: 1.247075011010935e-05
Position 851: 1.1528583240647929e-05
Position 522: 1.0328485894250997e-05
Position 1324: 8.859144678597346e-06
Position 665: 8.261446587165009e-06
Position 883: 8.10487552627923e-06
Position 1117: 5.7509870383202075e-06
Position 532: 3.842632822666871e-06
Position 334: 3.6719746118690516e-06
Position 280: 3.4427663231776006e-06
Position 1092: 3.2249796939602312e-06
Position 1132: 1.966241144644093e-06
Position 1179: 1.8212472551579581e-06
Position 319: 1.4843220211674841e-06
Position 256: 1.4196743261672178e-06
Position 865: 1.2052374723296867e-06
Position 1321: 7.933290305051735e-07
Position 940: 6.907875958874945e-07
Position 1138: 4.2205191357232905e-07
Position 322: 3.9129210115304583e-07
Position 421: 3.079708990935737e-07
Position 172: 2.5310818299307105e-07
Position 1310: 1.6530347594722555e-07
Position 237: 1.565146355994916e-07
Position 175: 1.515872463133228e-07
Position 103: 6.737278200850154e-08
Position 425: 6.024827761556813e-08
Position 351: 4.470112369044459e-08
Position 61: 2.7663213508780212e-08
Position 398: 2.597259389155793e-08
Position 307: 2.2032120630575997e-08
Position 69: 1.1233502898206487e-08
Position 147: 1.973440108230456e-10
Position 136: 1.7822368750600902e-10
Position 339: 3.03330291873505e-11
Position 292: 1.3057858414441463e-11
Position 151: 4.51182927141233e-12
Position 155: 3.934911783981132e-14
