Gene = jv
index = 1737
Annotated 5SS: [   88  5352 17872 18602 18982 24089 24753]
Annotated 3SS: [ 5160 17356 18285 18921 20478 24505 25107]
SMsplice 5SS: [   88  4825  5352 17872 18602 24089 24753]
SMsplice 3SS: [ 4497  5160 17356 18285 23981 24505 25107]
top_k =  1000
Partition function (log Z): 4.966228770359864

Sorted 5' Splice Sites (High to Low Probability):
Position 5352: 0.9906861525765966
Position 24753: 0.9693431849250965
Position 17872: 0.9415994971550612
Position 18602: 0.9058494874999242
Position 24089: 0.801362715726909
Position 4825: 0.6062148358135773
Position 1731: 0.5076944498259707
Position 887: 0.40124838722280826
Position 23107: 0.366531880937201
Position 88: 0.34320407510160605
Position 21264: 0.21325797565965926
Position 5650: 0.1677863292133429
Position 21587: 0.16478473400308866
Position 1188: 0.15433147927175553
Position 5861: 0.15089535089562023
Position 17613: 0.1421763639916142
Position 9402: 0.11389760651374785
Position 19720: 0.11042290967268145
Position 226: 0.10193677571755252
Position 2300: 0.09379975994383347
Position 18606: 0.08535587126401019
Position 4816: 0.08097172182174141
Position 12319: 0.07518111809895568
Position 20727: 0.07042505128821785
Position 2365: 0.062177180869862715
Position 1033: 0.05660569050239466
Position 25215: 0.056593690447321134
Position 20395: 0.04951055278592448
Position 1329: 0.04858445518801452
Position 16633: 0.03518438860066983
Position 21554: 0.030424478757856328
Position 875: 0.0301912432752468
Position 5452: 0.02953009456633027
Position 22782: 0.02848328713628497
Position 18922: 0.02765451237590465
Position 4545: 0.02690718817598747
Position 5674: 0.025662922598949457
Position 321: 0.023616075428554414
Position 2207: 0.021502671394387548
Position 9606: 0.02136607470786416
Position 23291: 0.0203684822249191
Position 21003: 0.019708134636977695
Position 918: 0.019504975143300372
Position 20667: 0.019429391490466092
Position 20356: 0.01764405859794938
Position 5626: 0.017566811152189093
Position 4244: 0.017248505052459496
Position 5785: 0.016773713020636
Position 12628: 0.016009338516281515
Position 21869: 0.0151571964483059
Position 4820: 0.014737877257449076
Position 16755: 0.013806256054446846
Position 21114: 0.01339283282020205
Position 24757: 0.012763562728259367
Position 184: 0.012593948877389233
Position 16077: 0.012368776091226271
Position 5693: 0.012281796273761799
Position 20510: 0.012089528069016461
Position 5884: 0.01159724520364685
Position 530: 0.010693648220219752
Position 329: 0.009958393438396204
Position 1785: 0.009759666739553462
Position 4957: 0.009643652928173154
Position 6137: 0.009296204239258176
Position 18986: 0.009242649160208182
Position 21123: 0.009202788822818348
Position 20514: 0.008927160314782039
Position 5062: 0.00878821699155751
Position 13014: 0.008652017226975662
Position 641: 0.008506664651272136
Position 84: 0.0076711073454926995
Position 8807: 0.007054530115688698
Position 9116: 0.006845783525089231
Position 4948: 0.006816549808391664
Position 25200: 0.005871397001824166
Position 19098: 0.005791612307253796
Position 804: 0.005731813331568476
Position 10610: 0.004933918472802851
Position 5068: 0.004583254716546678
Position 4264: 0.004120522771822274
Position 19182: 0.004119918342991543
Position 6117: 0.004009173763602944
Position 25012: 0.0039036317913270085
Position 20864: 0.0038605698939017026
Position 643: 0.0037071348931029765
Position 44: 0.003619230652981863
Position 21886: 0.0034654234022751984
Position 18982: 0.0034270989435493788
Position 25249: 0.0032232592495689614
Position 10248: 0.003175837362326477
Position 1771: 0.0029789157173839642
Position 25341: 0.002954308803459077
Position 19679: 0.0028470871757442064
Position 4784: 0.0024345012028844284
Position 506: 0.0024084413491022583
Position 4829: 0.002270639814518127
Position 3630: 0.0020130959715342783
Position 19036: 0.0018944327562884706
Position 13721: 0.0018681518910274649
Position 12845: 0.00179736419578336
Position 24627: 0.00163973239046101
Position 17400: 0.0015750758732181235
Position 22529: 0.0015576497194725646
Position 9148: 0.0015062960724501718
Position 4844: 0.001504678683272053
Position 2040: 0.001463456024628497
Position 8819: 0.0013181064594015581
Position 750: 0.001222587571121505
Position 5558: 0.0011878322443678974
Position 1524: 0.001152112209150232
Position 18633: 0.0011168391553291173
Position 415: 0.0010902691763701223
Position 5442: 0.001052528863100825
Position 429: 0.0010222574888817417
Position 25203: 0.0008067148468048386
Position 1333: 0.000803651407682016
Position 21030: 0.000783510722487757
Position 1169: 0.0007513416145412201
Position 9163: 0.000748436111707135
Position 23261: 0.0007344711928934462
Position 21633: 0.0007331087398515346
Position 2369: 0.0006463047838810741
Position 18651: 0.0006142786668500188
Position 285: 0.0005851779491636424
Position 1907: 0.0005429638168994421
Position 181: 0.0005270117724449871
Position 18885: 0.0005009505612832597
Position 4574: 0.00048135450645740073
Position 738: 0.00047734306660227857
Position 4962: 0.00047503151968527187
Position 1325: 0.000440750131944354
Position 19151: 0.00043631575557367876
Position 1337: 0.0004324122044343796
Position 647: 0.00037800595214834096
Position 20997: 0.0003469600305993351
Position 9160: 0.00034546354919337606
Position 20655: 0.00032554602075195047
Position 7783: 0.0003107183813551201
Position 250: 0.0002826008662502501
Position 894: 0.00026023162513403897
Position 18382: 0.0002588184764150681
Position 24894: 0.0002454028286316244
Position 213: 0.00023071294601478248
Position 21770: 0.0002213273046975812
Position 704: 0.00021551253150715958
Position 654: 0.00018316345699183846
Position 9202: 0.00017663392646863747
Position 248: 0.00017435354812889346
Position 25935: 0.0001696667163480336
Position 310: 0.00016670129455944194
Position 19165: 0.00013727795413853407
Position 5416: 0.00013396772541108867
Position 9185: 0.00013191690392933654
Position 26033: 0.000122260744409924
Position 801: 0.00011582515338853959
Position 7746: 0.00011258133719178929
Position 513: 0.00010987466024744785
Position 18480: 9.266809234860255e-05
Position 5995: 7.818240680711404e-05
Position 5487: 7.156654890095745e-05
Position 230: 6.873168177640937e-05
Position 18487: 6.508361771338336e-05
Position 1019: 6.111907718031586e-05
Position 178: 5.772089815048785e-05
Position 727: 5.573100058517487e-05
Position 8442: 5.035711335473023e-05
Position 24671: 4.654348289515537e-05
Position 8050: 4.640260504635808e-05
Position 8038: 4.63108455370301e-05
Position 1963: 4.152957406918192e-05
Position 5446: 4.1397964587901e-05
Position 1021: 3.919581162463984e-05
Position 799: 3.808399994812389e-05
Position 484: 3.447544942892682e-05
Position 1027: 3.391629450845444e-05
Position 1476: 3.35317728706439e-05
Position 42: 3.343239323990181e-05
Position 1595: 3.315728825959632e-05
Position 1007: 2.584264961978391e-05
Position 9589: 2.4665853766473936e-05
Position 5356: 2.4053020924886225e-05
Position 659: 2.2274042762917685e-05
Position 1600: 2.1606734741746204e-05
Position 70: 1.608760403031462e-05
Position 444: 1.5250432011708658e-05
Position 176: 1.4510239163689924e-05
Position 1817: 1.2114674986468506e-05
Position 5776: 7.770580404310025e-06
Position 5456: 7.104529235004485e-06
Position 434: 7.055467270187555e-06
Position 24802: 6.828327870378819e-06
Position 86: 6.503925185263483e-06
Position 5663: 5.550471407738056e-06
Position 24865: 4.56465611811054e-06
Position 48: 3.848223407539791e-06
Position 24792: 3.631468943786521e-06
Position 12: 3.367830768619706e-06
Position 5951: 3.3236857461813584e-06
Position 92: 2.758503130175089e-06
Position 5579: 2.734599293570507e-06
Position 413: 2.615630626353407e-06
Position 5804: 1.8402713377727338e-06
Position 6844: 1.773735053992232e-06
Position 608: 1.6542582056838746e-06
Position 5739: 1.6542505528047082e-06
Position 5678: 1.5918111549095386e-06
Position 652: 1.4001894311392817e-06
Position 5747: 1.3662285744789563e-06
Position 432: 1.2101754054148222e-06
Position 677: 1.2097188972308695e-06
Position 144: 1.1215015313908355e-06
Position 6864: 9.719835515180622e-07
Position 1136: 8.903301682154321e-07
Position 573: 6.184436840374411e-07
Position 943: 5.62108269235019e-07
Position 24862: 5.590371212901881e-07
Position 333: 5.148796020765493e-07
Position 207: 4.83582952984739e-07
Position 6679: 4.496961458402655e-07
Position 956: 4.245842275226291e-07
Position 7574: 1.7409671707834076e-07
Position 159: 8.055100846966937e-09
Position 437: 6.746884498511314e-09
Position 5916: 5.409929561393998e-09
Position 341: 2.084954340471052e-09
Position 809: 9.110591861699485e-10
