Gene = raw
index = 1854
Annotated 5SS: [  276  6194 27397 27572 27987 28273 28516 28960 29934]
Annotated 3SS: [ 5459 27289 27456 27640 28057 28356 28579 29022 30069]
SMsplice 5SS: [  276   501 27397 27572 27987 28273 28516 28960 29934]
SMsplice 3SS: [  343 27289 27456 27640 28057 28356 28579 29022 30069]
top_k =  1000
Partition function (log Z): 19.162388938583028

Sorted 5' Splice Sites (High to Low Probability):
Position 28516: 0.999414023229404
Position 28960: 0.9972968588137994
Position 29934: 0.9934422287370095
Position 27397: 0.9910258501041009
Position 27572: 0.9867443911636853
Position 27987: 0.9748088832843881
Position 28273: 0.9706247925575843
Position 276: 0.9575477575984619
Position 501: 0.5431002541355243
Position 6194: 0.25928380801903483
Position 2468: 0.18015984589634856
Position 29212: 0.175041867361843
Position 30193: 0.11745625833198645
Position 28678: 0.0943390254495034
Position 4967: 0.05765071469946168
Position 28683: 0.05593850193595076
Position 2273: 0.04891778862608997
Position 1372: 0.04574211464937066
Position 27811: 0.024472392624649352
Position 548: 0.021030446250560882
Position 1344: 0.019420725174738872
Position 1963: 0.017823667846539423
Position 4939: 0.016425811534192286
Position 27577: 0.01205724227492436
Position 30660: 0.010540918128018658
Position 4959: 0.009977423595303753
Position 30235: 0.009456127187987736
Position 608: 0.008352435726025252
Position 3623: 0.008196116689982224
Position 870: 0.006769980407433157
Position 4061: 0.004445936554114759
Position 30576: 0.004313213634727994
Position 883: 0.003951163887208746
Position 4657: 0.003852809241208749
Position 30380: 0.0037463103285041623
Position 4955: 0.00340629080041859
Position 383: 0.0032525115608266655
Position 29517: 0.0030527143009089056
Position 686: 0.003038558014754945
Position 792: 0.0027381518798830556
Position 1266: 0.0022131948360355536
Position 29307: 0.0020850809531409082
Position 259: 0.002034982900243976
Position 30556: 0.0015048680960834135
Position 28648: 0.0014992192630416342
Position 30229: 0.0014763181133886395
Position 4963: 0.0014344650230226873
Position 28277: 0.0013853670036349168
Position 204: 0.0011974920011618936
Position 28213: 0.0011761081663677058
Position 1411: 0.001077406309151935
Position 29962: 0.001008837407659638
Position 30253: 0.0009634309064716527
Position 30140: 0.0008900830062657186
Position 30277: 0.0006415602722952684
Position 788: 0.0006317826775653753
Position 28211: 0.0006265534749635174
Position 27991: 0.000619071224034561
Position 28228: 0.000599350159536805
Position 4407: 0.0005976047879835425
Position 30243: 0.0005766881875192927
Position 30201: 0.0005631187881572148
Position 29923: 0.00048699064514901757
Position 29322: 0.0004211898809520691
Position 1541: 0.00041969060829653376
Position 28217: 0.00037561549543748757
Position 28446: 0.00034638606059256516
Position 4833: 0.00030917662551107873
Position 30333: 0.0003064943202348452
Position 30331: 0.0002930536104803031
Position 28605: 0.0002921391953408239
Position 4935: 0.00028733024276823957
Position 29938: 0.0002778257014969629
Position 28191: 0.0002720378150219633
Position 228: 0.0002600412262473499
Position 1885: 0.00018026161694940492
Position 28632: 0.00014906857395169292
Position 28325: 0.00013432821802618404
Position 1186: 0.00012840639078372308
Position 30412: 0.0001159544931686858
Position 27974: 0.00010902428856569839
Position 30614: 0.0001020707556208786
Position 30469: 0.00010149573829073155
Position 28286: 9.938892870087327e-05
Position 29244: 9.075208785916172e-05
Position 1990: 8.884525316281902e-05
Position 30341: 8.461952472832158e-05
Position 1221: 8.425669212809881e-05
Position 1118: 8.285582805957015e-05
Position 28520: 8.254929771500765e-05
Position 28944: 6.489654146529144e-05
Position 29206: 6.474676475523297e-05
Position 152: 6.409757400800409e-05
Position 182: 5.965491023883739e-05
Position 1252: 4.844225046720107e-05
Position 728: 4.584787234524384e-05
Position 29751: 4.503124399637192e-05
Position 27894: 3.9847875401396344e-05
Position 28164: 3.9605829323527425e-05
Position 1070: 3.600284406945913e-05
Position 734: 3.085216559807704e-05
Position 108: 2.6279767327694728e-05
Position 921: 2.4861202529915105e-05
Position 28121: 2.3992058749993887e-05
Position 340: 2.2169865214844496e-05
Position 400: 2.167818663100941e-05
Position 489: 2.0883539647311893e-05
Position 28964: 2.067883243260983e-05
Position 1358: 2.0205487981395543e-05
Position 29170: 1.7646317680572237e-05
Position 28603: 1.718320627789529e-05
Position 177: 1.586518669892296e-05
Position 28473: 1.5053649532538928e-05
Position 30553: 1.2900547930081678e-05
Position 28862: 1.1485135778730396e-05
Position 28849: 1.0486280875971648e-05
Position 28868: 9.58379894170782e-06
Position 485: 9.077947905186069e-06
Position 285: 8.243041222755309e-06
Position 79: 8.196541464314043e-06
Position 30562: 8.173957788634575e-06
Position 726: 7.851510705272534e-06
Position 27826: 7.659660681726086e-06
Position 30367: 7.494534912365699e-06
Position 29455: 7.475902376889273e-06
Position 860: 7.022703033425084e-06
Position 30410: 6.609959824599271e-06
Position 487: 6.406113054176138e-06
Position 70: 6.361826823308219e-06
Position 29325: 5.9865919909312995e-06
Position 30592: 5.518901158874883e-06
Position 29892: 4.678819943841016e-06
Position 28851: 4.549310828246438e-06
Position 28584: 4.048830709272389e-06
Position 27833: 3.900848435446882e-06
Position 29000: 3.506991645413844e-06
Position 445: 3.217357459628137e-06
Position 40: 3.1556552246168872e-06
Position 29249: 3.1424570197869877e-06
Position 343: 3.0459073002671814e-06
Position 88: 3.0261178182568125e-06
Position 28416: 2.998895764540943e-06
Position 28424: 2.7147331635848345e-06
Position 30150: 2.4829862142142815e-06
Position 645: 2.4628676425381483e-06
Position 28929: 2.2509020471978654e-06
Position 28492: 2.168228946202726e-06
Position 1762: 1.935863183263558e-06
Position 29880: 1.8040901362600082e-06
Position 28844: 1.729627128343304e-06
Position 29873: 1.6936099470655861e-06
Position 747: 1.6797024538342032e-06
Position 304: 1.6594068160214684e-06
Position 974: 1.4616009222852998e-06
Position 337: 1.3348319208404564e-06
Position 27844: 1.1768962696781653e-06
Position 29883: 9.639005650736171e-07
Position 1182: 7.460616105842302e-07
Position 29663: 7.006037444328786e-07
Position 28061: 6.932175546500692e-07
Position 30300: 5.238981108097984e-07
Position 29347: 4.928324960817077e-07
Position 334: 4.765094182043282e-07
Position 930: 4.381113270113411e-07
Position 28119: 4.175532817103604e-07
Position 28339: 3.9505887428844085e-07
Position 1041: 3.448754562967991e-07
Position 28985: 3.157086188854215e-07
Position 661: 2.7458458832232063e-07
Position 29755: 2.126338878313408e-07
Position 836: 2.0186250498375067e-07
Position 29646: 1.8043029829966303e-07
Position 29950: 1.6135403061353945e-07
Position 626: 1.5761991381592895e-07
Position 29941: 1.5129575364836056e-07
Position 491: 1.264558305862966e-07
Position 586: 1.2614491740966488e-07
Position 505: 1.2015045141451306e-07
Position 474: 1.1548450320241274e-07
Position 29419: 1.1532954047267203e-07
Position 29474: 1.1353581341013048e-07
Position 1329: 1.1066854032698314e-07
Position 29101: 9.189047310333399e-08
Position 145: 7.91970024928349e-08
Position 125: 6.818642642723968e-08
Position 29364: 4.742407550254455e-08
Position 130: 4.6867097808043465e-08
Position 29416: 3.777154094638638e-08
Position 431: 3.670652006844868e-08
Position 29479: 3.600227316361756e-08
Position 1175: 3.578902747273257e-08
Position 29914: 3.309590905038636e-08
Position 682: 2.960382215303211e-08
Position 718: 2.948138178580817e-08
Position 320: 2.8687675084918442e-08
Position 469: 1.6955471437162065e-08
Position 29088: 1.502858169926175e-08
Position 584: 1.49213856863083e-08
Position 690: 1.4616439908692444e-08
Position 29493: 1.235941229378926e-08
Position 699: 1.1226343108770564e-08
Position 29137: 8.06369919763263e-09
Position 554: 7.421062630567432e-09
Position 29155: 7.325832483248211e-09
Position 493: 5.591587499782975e-09
Position 28384: 5.3298763827776835e-09
Position 436: 4.6800786564174176e-09
Position 29072: 3.9657943962821345e-09
Position 30289: 1.8169196587575717e-09
Position 29005: 1.320539324062343e-09
Position 30184: 7.281488935251262e-10
Position 863: 5.169307316370062e-10
Position 29521: 2.971319227946271e-10
Position 990: 1.622221325079539e-10
Position 30177: 9.517746344424357e-11
Position 972: 4.1444516594593804e-11
Position 28579: 3.466765663495494e-11
Position 29458: 2.3403871117906454e-11
Position 562: 9.451845951798958e-12
Position 559: 9.264959021238488e-12
Position 28753: 2.3550626938351568e-12
