Gene = ssp3
index = 1892
Annotated 5SS: [  684  3273  4780  5207  5399  7536 23490 23682 24036 26771]
Annotated 3SS: [ 1001  3332  4948  5274  7395 23343 23588 23943 26443 26871]
SMsplice 5SS: [  684  3273  4780  5207  5399  7536 23490 23682 24036 26771]
SMsplice 3SS: [ 3140  3332  4948  5274  7395 23343 23588 23943 26443 26871]
top_k =  1000
Partition function (log Z): 22.980239296873524

Sorted 5' Splice Sites (High to Low Probability):
Position 23490: 0.9986663999546798
Position 24036: 0.9947103119598802
Position 7536: 0.9912896054268419
Position 26771: 0.9901524660406549
Position 5207: 0.9881836579343691
Position 4780: 0.9793696998458519
Position 3273: 0.9629904753404477
Position 23682: 0.9629167443784227
Position 684: 0.7834353037384777
Position 5399: 0.7361855176615152
Position 6943: 0.46867687806095487
Position 3063: 0.22375225573901036
Position 2246: 0.22084584246986305
Position 678: 0.15658355931523385
Position 16675: 0.15075940021406856
Position 12023: 0.13991404767597232
Position 26963: 0.13505242439292087
Position 3087: 0.08833978292680474
Position 14034: 0.08104747165905776
Position 3072: 0.07043999271266921
Position 9880: 0.06980905400455373
Position 840: 0.06409145546028432
Position 4377: 0.0598390058087351
Position 12259: 0.04179748417627423
Position 1491: 0.03583768362834301
Position 17111: 0.033270753319303605
Position 23823: 0.03126109671248754
Position 3263: 0.030824868433090485
Position 27200: 0.027666756665870266
Position 3742: 0.02502993227190617
Position 718: 0.02283608371540081
Position 2960: 0.02137424018325994
Position 24742: 0.01811562915719945
Position 1100: 0.017103269421276206
Position 2846: 0.015865204864938746
Position 1168: 0.015671331270532645
Position 7311: 0.015380045740637305
Position 6947: 0.015344995409947361
Position 5590: 0.015192428427748003
Position 5583: 0.012300391911162993
Position 1125: 0.011569078784340103
Position 17139: 0.011335531946149086
Position 12731: 0.011328478965652276
Position 24244: 0.011270027928840862
Position 24691: 0.010449838233323593
Position 25023: 0.009220900756179325
Position 6872: 0.007523823833751905
Position 21374: 0.007062702622582039
Position 14644: 0.006830453441568043
Position 17248: 0.006739274434019702
Position 14016: 0.006629224791759046
Position 5726: 0.00612609025933154
Position 17771: 0.006044232825250393
Position 772: 0.005923353779497797
Position 5777: 0.005898549210652017
Position 1400: 0.005875737582825755
Position 18112: 0.005310784228303325
Position 9240: 0.00524237277413265
Position 12533: 0.005134338832732663
Position 7130: 0.005034573625018121
Position 5775: 0.004810030786869528
Position 2696: 0.004751387498075099
Position 24173: 0.004476904066143678
Position 937: 0.0041554208271600964
Position 6282: 0.00399898507676947
Position 6929: 0.003656397212897175
Position 2496: 0.003652425020573735
Position 5047: 0.0035203663379826545
Position 26045: 0.003331471363255929
