Gene = Vps36
index = 1596
Annotated 5SS: [184 973]
Annotated 3SS: [ 246 1030]
SMsplice 5SS: [184 973]
SMsplice 3SS: [ 246 1030]
top_k =  1000
Partition function (log Z): 1.7985828521403209

Sorted 5' Splice Sites (High to Low Probability):
Position 973: 0.9873377855897945
Position 184: 0.9864005732709034
Position 841: 0.01885257277489875
Position 157: 0.009136353986187437
Position 328: 0.009101519523099783
Position 772: 0.00627638974099948
Position 1343: 0.0017608432114025272
Position 355: 0.001074834160574351
Position 982: 0.0006884386470178328
Position 195: 0.0002644903802057854
Position 364: 0.0002457730909347377
Position 527: 0.0001874352762627515
Position 519: 0.00010970704130117531
Position 438: 9.281583917837269e-05
Position 512: 7.962554291724901e-05
Position 514: 7.77442443169887e-05
Position 470: 6.379897922669939e-05
Position 492: 5.966134369430517e-05
Position 8: 2.804496403435236e-05
Position 291: 1.820424167298719e-05
Position 845: 9.337202645938553e-06
Position 1181: 8.108746196059184e-06
Position 926: 7.941927647325916e-06
Position 268: 7.380402035565885e-06
Position 745: 5.414982587787392e-06
Position 271: 3.2836094485671302e-06
Position 1073: 2.8938852844811858e-06
Position 556: 2.4781405863179377e-06
Position 608: 2.280804740011181e-06
Position 299: 1.5813144197291949e-06
Position 1089: 1.5677851519291887e-06
Position 1238: 1.532674173152704e-06
Position 780: 1.1225614281896919e-06
Position 1375: 9.480444288626355e-07
Position 598: 9.419879223344309e-07
Position 139: 7.717056269691492e-07
Position 1038: 7.479426142208735e-07
Position 1170: 6.968910500633416e-07
Position 220: 6.793284097575415e-07
Position 743: 5.325437957476976e-07
Position 886: 3.338515842013385e-07
Position 778: 3.031542851104313e-07
Position 1143: 2.1778697636512688e-07
Position 13: 1.8964382261528504e-07
Position 1361: 1.540151204485303e-07
Position 1357: 1.4925815742140862e-07
Position 116: 1.3849758355870457e-07
Position 1086: 1.3429189969284487e-07
Position 122: 1.0902256467326085e-07
Position 1140: 8.789411970567114e-08
Position 27: 8.469006980607632e-08
Position 1332: 7.231316297626148e-08
Position 25: 6.288548026631978e-08
Position 106: 5.2008623126729266e-08
Position 1195: 2.7522427081924372e-08
Position 1252: 2.2720671226037432e-08
Position 1322: 1.2490415623858982e-08
Position 992: 7.50831905929111e-09
Position 1262: 7.190118739209443e-09
Position 1347: 4.6289079569618185e-09
Position 1071: 4.090750104257531e-09
Position 1345: 3.027807900101814e-09
Position 1068: 8.850940127193854e-12
Position 1002: 7.737903697755407e-12
Position 1061: 5.956157305203765e-12
Position 1220: 2.2735825877487447e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1030: 0.9977700097908675
Position 246: 0.987483697540821
Position 908: 0.011221275750014147
Position 405: 0.008590269755701985
Position 735: 0.007217202201363909
Position 929: 0.0025625042133167464
Position 1397: 0.00171332776179742
Position 816: 0.0012348177767982328
Position 230: 0.0010962847107690587
Position 578: 0.0008639993253024467
Position 926: 0.0005266162707680662
Position 448: 0.0004864857562388857
Position 527: 0.00036214555295100776
Position 350: 0.00015871155871228333
Position 608: 0.00010348967906689454
Position 470: 6.604107173320889e-05
Position 942: 5.8777370849847606e-05
Position 1448: 4.975766150324253e-05
Position 635: 4.691645798362351e-05
Position 368: 4.3127463977221595e-05
Position 259: 3.616910243233512e-05
Position 797: 3.5566809208246e-05
Position 65: 2.597053284112726e-05
Position 582: 2.4531352904793265e-05
Position 1161: 2.2781622424576484e-05
Position 813: 1.4530309542019353e-05
Position 820: 1.393996682060331e-05
Position 605: 1.3829253958250883e-05
Position 1237: 1.1591586608480046e-05
Position 373: 1.0150179372764032e-05
Position 743: 6.989379770711205e-06
Position 1037: 6.713491947886941e-06
Position 1135: 6.356772924729765e-06
Position 1033: 5.596336994147153e-06
Position 501: 5.050923501768799e-06
Position 1170: 5.018552320958707e-06
Position 651: 3.1829304773269276e-06
Position 375: 2.4310606801983916e-06
Position 654: 1.948116889705672e-06
Position 765: 1.4895927843555814e-06
Position 690: 1.4115527996994626e-06
Position 143: 1.3037366333212196e-06
Position 1234: 1.2274879272186463e-06
Position 1309: 1.1614729864926323e-06
Position 1111: 1.1590164692314437e-06
Position 794: 7.004442017863294e-07
Position 519: 3.6507749468307537e-07
Position 702: 3.6107186561269936e-07
Position 268: 3.4271159848815144e-07
Position 721: 2.952852948347508e-07
Position 1140: 2.1440344003002115e-07
Position 697: 1.9805676795051476e-07
Position 775: 1.8106452801079855e-07
Position 778: 1.3056520995988748e-07
Position 786: 1.2161117965974708e-07
Position 1195: 1.0916886449244227e-07
Position 1179: 1.0701863754875444e-07
Position 1282: 6.373741159049306e-08
Position 992: 5.450340931948778e-08
Position 155: 4.243060399845866e-08
Position 661: 3.854936407231478e-08
Position 972: 3.531073980636022e-08
Position 1342: 2.4060423741921477e-08
Position 801: 2.0272583190965138e-08
Position 976: 1.776272464146344e-08
Position 1322: 1.72852361655038e-08
Position 310: 1.3222639699509968e-08
Position 1312: 9.866428181081188e-09
Position 1364: 6.1106458167908835e-09
Position 111: 4.045941315622857e-09
Position 183: 1.78950784857066e-10
Position 714: 1.1979480723799702e-10
Position 122: 8.89057580469251e-11
Position 1243: 5.077874238144033e-12
Position 191: 3.250826085691192e-12
Position 312: 1.4769459765412424e-12
Position 195: 5.004282964791183e-14
Position 188: 2.7340239722002126e-16
