Gene = dib
index = 1670
Annotated 5SS: [ 598 1340 1597]
Annotated 3SS: [ 737 1398 1682]
SMsplice 5SS: [ 598 1340 1597 1818]
SMsplice 3SS: [ 737 1398 1682 1939]
top_k =  1000
Partition function (log Z): 0.1239828960217324

Sorted 5' Splice Sites (High to Low Probability):
Position 1340: 0.982026594414406
Position 1597: 0.9303031520499035
Position 598: 0.8562089155159103
Position 1818: 0.6526767518207174
Position 641: 0.07001992132492502
Position 971: 0.04454070895248439
Position 1046: 0.03982616005204704
Position 1804: 0.03179998543326588
Position 622: 0.031515749396879976
Position 148: 0.01958663565546123
Position 1013: 0.012876661838339796
Position 2037: 0.010844400044107033
Position 1346: 0.009978628914786314
Position 1812: 0.009424974857060873
Position 221: 0.005316100733960033
Position 676: 0.0048075715342210485
Position 447: 0.004157893845824644
Position 2078: 0.004010877101031703
Position 986: 0.00279756769118951
Position 1043: 0.002551260226639018
Position 1493: 0.0020554269499337605
Position 1629: 0.0017482327922694373
Position 981: 0.0009463251937519977
Position 942: 0.0007571878911723239
Position 1863: 0.000619622260053619
Position 959: 0.0006194786348903187
Position 602: 0.0005539790259177115
Position 1876: 0.0004919037456183913
Position 1344: 0.0004894062148840917
Position 1038: 0.00044097006392959757
Position 284: 0.0003484672310401668
Position 550: 0.0003309418404942738
Position 475: 0.00032823584935678447
Position 1792: 0.000284650123032813
Position 1529: 0.0002518964454422604
Position 1317: 0.00023986071929774105
Position 498: 0.0002394058010439709
Position 281: 0.00018814673827935577
Position 1423: 0.0001739276444017632
Position 1822: 0.0001597744893537342
Position 553: 0.0001545624744159594
Position 243: 0.0001449630836569776
Position 433: 0.0001372660140390505
Position 1328: 0.00012433556958018507
Position 418: 0.00011619144409208515
Position 477: 0.0001101761142482842
Position 1283: 0.00010500381994054345
Position 2134: 9.9538644242017e-05
Position 1093: 9.548240898355436e-05
Position 428: 8.020756876885072e-05
Position 107: 7.883265851548463e-05
Position 1139: 7.480934099006776e-05
Position 1921: 6.943611789244227e-05
Position 35: 6.450409927109544e-05
Position 1277: 6.416108344332416e-05
Position 1496: 5.438540798297694e-05
Position 1732: 5.335904066024307e-05
Position 1516: 4.974512466396645e-05
