Gene = CCDC53
index = 60
Annotated 5SS: [ 88 593]
Annotated 3SS: [146 652]
SMsplice 5SS: [ 88 593]
SMsplice 3SS: [146 652]
top_k =  1000
Partition function (log Z): -4.418914628929085

Sorted 5' Splice Sites (High to Low Probability):
Position 593: 0.9477013125293631
Position 88: 0.7475802312303309
Position 468: 0.007500035186883238
Position 525: 0.004954266118093764
Position 689: 0.001272228824968959
Position 571: 0.0010704428353407506
Position 710: 0.000604215132805919
Position 109: 0.0002152744375401839
Position 723: 0.0001540908584758013
Position 7: 0.00014758302415564202
Position 610: 0.0001361583817594177
Position 583: 0.00013120772240335244
Position 472: 0.0001013698803257694
Position 29: 5.475098957283415e-05
Position 529: 5.317341357898279e-05
Position 597: 4.9957516587955785e-05
Position 339: 4.32760552063837e-05
Position 519: 3.9493325317487964e-05
Position 546: 3.887829520323257e-05
Position 248: 3.0770916222355924e-05
Position 317: 2.087514548513506e-05
Position 238: 2.072553297967403e-05
Position 496: 1.626632888885243e-05
Position 474: 1.2971491842766122e-05
Position 137: 1.291755626192867e-05
Position 506: 1.1205179178525822e-05
Position 73: 9.990207096248048e-06
Position 198: 8.573470195908509e-06
Position 405: 8.486873220428464e-06
Position 183: 5.785702234375349e-06
Position 484: 4.7509710082327644e-06
Position 602: 1.3267110008566263e-06
Position 252: 1.1702000910691256e-07
Position 531: 4.050091373754727e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 652: 0.9613012379071922
Position 146: 0.738596596822826
Position 202: 0.008089364898463448
Position 770: 0.0021583187734522838
Position 591: 0.0007865338944761778
Position 269: 0.00019114532839035006
Position 342: 0.0001909662972145511
Position 58: 0.00010681530843575679
Position 502: 0.00010246369060364874
Position 570: 8.462823782073133e-05
Position 275: 7.463705316152946e-05
Position 525: 5.3335037472481156e-05
Position 636: 3.948349627788853e-05
Position 164: 3.089701871762383e-05
Position 393: 2.9604129723896257e-05
Position 551: 2.935222770468759e-05
Position 731: 2.934943412443365e-05
Position 380: 2.2427762504502925e-05
Position 248: 2.0688060252179764e-05
Position 396: 1.1037621200641892e-05
Position 242: 1.0749248322161316e-05
Position 311: 9.764165470005568e-06
Position 107: 9.284798300384281e-06
Position 554: 6.133131069191864e-06
Position 305: 5.603202259088401e-06
Position 627: 5.120625296727048e-06
Position 332: 5.108773672587913e-06
Position 278: 3.4129395539906323e-06
Position 489: 2.8677923276927464e-06
Position 125: 1.6896313219395854e-06
Position 366: 9.283079749752066e-07
Position 360: 8.042863047635592e-07
Position 593: 6.104715433655227e-07
Position 683: 4.147882555428965e-07
Position 87: 2.751071777703918e-07
Position 597: 2.5641929466422174e-07
Position 446: 2.1589372552917793e-07
Position 506: 2.08441675004271e-07
Position 706: 1.48809720552634e-07
Position 81: 1.3065927419696054e-07
Position 578: 1.020218212419122e-07
Position 434: 2.6485172677883343e-08
Position 257: 8.153624852596462e-09
Position 687: 2.2106704005873445e-09
Position 284: 6.072407987641011e-13
Position 350: 8.933196444082445e-17
