Gene = RhoGEF3
index = 1425
Annotated 5SS: [23412 23668 24245 24865 25086 25255]
Annotated 3SS: [23457 23725 24320 24922 25147 25311]
SMsplice 5SS: [  319   895  3620  4298  5222 11844 12019 13676 15749 23672 24245 24865
 25086 25255]
SMsplice 3SS: [  740   963  3683  4649 11332 11933 13262 15486 23457 23725 24320 24922
 25147 25311]
top_k =  1000
Partition function (log Z): 12.397325764274717

Sorted 5' Splice Sites (High to Low Probability):
Position 895: 0.9953090842209031
Position 24245: 0.9948221085716541
Position 25255: 0.9885685764660703
Position 3620: 0.9811060859804958
Position 4298: 0.9678773011491834
Position 25086: 0.9671538364867245
Position 24865: 0.964957738110635
Position 13676: 0.9636849762038062
Position 11844: 0.9612324586907792
Position 319: 0.9322629839057033
Position 15749: 0.7956950445247897
Position 5222: 0.7637188322759422
Position 21580: 0.5532469332839123
Position 12019: 0.4956073261560916
Position 2582: 0.45209369835700075
Position 23672: 0.4279182075913658
Position 13961: 0.37436721745066
Position 12367: 0.3606706731158368
Position 23668: 0.3324810574636753
Position 11038: 0.24011678491495186
Position 12891: 0.23159244835838522
Position 23837: 0.23129174838619393
Position 10894: 0.21461931752445806
Position 1582: 0.20522965494938353
Position 25461: 0.19715347444828696
Position 20703: 0.18699048586579067
Position 1586: 0.18326030522408163
Position 23059: 0.17264576165712492
Position 18071: 0.15034283833285383
Position 9868: 0.13432031707845843
Position 1173: 0.09730899467128912
Position 12053: 0.06333355582669657
Position 10430: 0.041861343415154455
Position 13052: 0.03953226346619576
Position 25841: 0.035288200028458096
Position 1897: 0.033566251696180535
Position 23096: 0.03281716021703462
Position 26443: 0.032509461541965726
Position 1316: 0.0316408443113963
Position 4084: 0.028850843750956996
Position 3333: 0.02838805296840767
Position 25847: 0.028100741765360107
Position 1492: 0.02552542647605681
Position 7074: 0.024191933605348673
Position 2594: 0.024069117501173517
Position 20975: 0.02091016161710949
Position 19070: 0.020408657059869044
Position 14922: 0.017828368731662422
Position 10651: 0.016745377735485758
Position 12710: 0.016510239620254014
Position 14395: 0.016291536066903454
Position 9775: 0.01610807887546713
Position 2731: 0.014541669804992389
Position 1313: 0.014202367555921747
Position 12139: 0.014156687835748204
Position 1101: 0.01238700517055151
Position 22864: 0.011769478574253424
Position 5270: 0.010343765765445764
Position 24634: 0.010308029348093278
Position 5569: 0.009776322364244234
Position 17863: 0.009611977122207689
Position 116: 0.008006923539878554
Position 14942: 0.007940054152792178
Position 2212: 0.007633098081811587
Position 17128: 0.005591760264943836
Position 9668: 0.005565436234416826
Position 20389: 0.005490423814918644
Position 17795: 0.005427973093096672
Position 4783: 0.005324774400380571
Position 104: 0.005179295675329032
Position 1262: 0.005178505349464946
Position 26494: 0.0051496635901078355
Position 13: 0.005015240158946523
Position 2763: 0.004933892100602809
Position 3117: 0.004652843228412401
Position 14326: 0.00462509247196496
Position 3869: 0.004543922042834724
Position 26124: 0.004543755965765584
Position 4260: 0.004541449074939592
Position 25468: 0.00440371591034427
Position 13881: 0.004312980372816101
Position 3699: 0.004307598194748519
Position 21980: 0.004163555153832339
Position 3309: 0.00411531425257875
Position 4069: 0.003990132325982506
Position 11848: 0.003711237122531759
Position 24836: 0.0036055673513689527
Position 102: 0.0035144237819336984
Position 16614: 0.0032477586506322906
Position 1232: 0.003183863362358538
Position 26516: 0.0031564686135216718
Position 21767: 0.002820909391303241
Position 1692: 0.0026792819847371776
Position 520: 0.0025807995549989703
Position 1330: 0.002554180039108619
Position 7461: 0.0025037243396343264
Position 2108: 0.0024764420685390648
Position 25259: 0.0024312549301222786
Position 347: 0.002347828311540394
Position 4316: 0.002322500628612597
Position 666: 0.002309843483560975
Position 5378: 0.0022781027320076678
Position 26172: 0.0021052021890925732
Position 8284: 0.0021038105858765246
Position 12015: 0.0020125392137993023
Position 597: 0.002004445034573015
Position 13932: 0.001966126706012031
Position 669: 0.001736211471287169
Position 2045: 0.0017196145768540105
Position 17244: 0.001614357335387955
Position 5211: 0.001576516202518556
Position 4337: 0.0014650822552826658
Position 629: 0.0014439429828865286
Position 25921: 0.0014086615317482223
Position 7457: 0.0013920234226655452
Position 4257: 0.001276450433473375
Position 14939: 0.0012127075528755955
Position 1602: 0.0011669480848406832
Position 6702: 0.0011650014458398652
Position 4831: 0.0011526036242966151
Position 2393: 0.001132090870102064
Position 5456: 0.001082102533547737
Position 24827: 0.0010751878205079958
Position 8060: 0.001066712881817305
Position 11989: 0.0009560374304686022
Position 15028: 0.0009108951424100489
Position 889: 0.0009028422530517791
Position 5423: 0.0008847134046168307
Position 1956: 0.0007367857510737133
Position 6622: 0.0006859453202218666
Position 19167: 0.0006525654110534765
Position 25226: 0.0006369858615121628
Position 25998: 0.0006258463494707001
Position 5490: 0.0006234934732113692
Position 108: 0.0005617888184004867
Position 1477: 0.00055940666162706
Position 4502: 0.0005526075259056899
Position 25838: 0.0005442949987614878
Position 4050: 0.0005311730960793455
Position 24249: 0.0005178720818619067
Position 16362: 0.0005174809496585539
Position 6141: 0.0005050085121594495
Position 25071: 0.0005009817889913672
Position 243: 0.00047412822034928904
Position 1675: 0.00043365282816664824
Position 2266: 0.00040325970150795567
Position 3624: 0.00038188661858258187
Position 19288: 0.00038091455053029127
Position 1055: 0.0003481152958396565
Position 7428: 0.0003096567715398463
Position 4855: 0.0003082378906388282
Position 5725: 0.0002992725791698688
Position 674: 0.00028491814113081585
Position 2375: 0.000283523959337586
Position 2072: 0.0002821068882212532
Position 4342: 0.000262394158903916
Position 6077: 0.00025046063378246004
Position 432: 0.00024794442585803064
Position 909: 0.00023968625085925852
Position 4197: 0.00023007281155887514
Position 4281: 0.00021012626422095646
Position 5383: 0.00019903544846493673
Position 323: 0.0001990317761981938
Position 4555: 0.00019072294756872544
Position 5583: 0.00018634302301280233
Position 1115: 0.00017750021641548702
Position 14883: 0.0001725203508054415
Position 4558: 0.0001690682452523968
Position 3635: 0.0001509480973775675
Position 495: 0.00014631596794325883
Position 2203: 0.00014283578656478142
Position 6618: 0.0001285484179508696
Position 330: 0.00012610479698214736
Position 1565: 0.00012425237966460847
Position 1590: 0.0001207512679547613
Position 25691: 0.00012034093835647118
Position 180: 0.00010968996638263865
Position 906: 0.00010519948425588622
Position 4408: 0.00010442505642324425
