Gene = LOC101742553
index = 530
Annotated 5SS: [126]
Annotated 3SS: [200]
SMsplice 5SS: [126]
SMsplice 3SS: [200]
top_k =  1000
Partition function (log Z): -10.969890486263779

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.8037734104693458
Position 355: 0.28864077671778676
Position 351: 0.20399772584888362
Position 778: 0.08892994174881835
Position 314: 0.024356771840662005
Position 1539: 0.015884711577395922
Position 843: 0.011520995263766163
Position 343: 0.004680501986943583
Position 1753: 0.004091930872994753
Position 442: 0.002016847064882082
Position 1196: 0.00134354614427746
Position 2237: 0.0010175213456978078
Position 1439: 0.0009057285128139628
Position 636: 0.0007776834025319472
Position 164: 0.000605505546435632
Position 848: 0.0005972783770422839
Position 235: 0.0005496872927256302
Position 1201: 0.0005462546075643941
Position 1433: 0.0005338104475379434
Position 2161: 0.00039813636466369664
Position 655: 0.0003849538095981025
Position 102: 0.00020182339893154818
Position 1970: 0.00019947212203747384
Position 1672: 0.00014286365495889332
Position 687: 0.00011817979340560807
Position 1401: 8.793745929059148e-05
Position 278: 7.122330628629077e-05
Position 430: 7.097760706452423e-05
Position 1122: 4.946939369438301e-05
Position 80: 4.221553605649117e-05
Position 96: 1.5100371813123314e-05
Position 320: 1.3329722600136847e-05
Position 83: 7.468805227567677e-06
Position 134: 6.3738939584040665e-06
Position 1143: 6.364649998883748e-06
Position 642: 5.458954432706209e-06
Position 387: 4.9892192064091415e-06
Position 579: 4.917671598243701e-06
Position 453: 4.106438113033954e-06
Position 368: 4.096671746547918e-06
Position 208: 3.817106255002994e-06
Position 1767: 3.4375078467722243e-06
Position 939: 2.48767559421127e-06
Position 8: 1.8114841950867858e-06
Position 667: 1.7691597607180377e-06
Position 485: 1.3039576752963406e-06
Position 1182: 9.410603616742945e-07
Position 232: 7.438179846032104e-07
Position 592: 3.126508339402088e-07
Position 147: 2.583012902691682e-07
Position 858: 8.152565762408842e-08
Position 916: 6.795717583857054e-08
Position 543: 5.329954648864713e-08
Position 1384: 3.650292817253195e-08
Position 241: 3.587531279205669e-08
Position 469: 2.5008409349534213e-08
Position 1034: 2.49451059290448e-08
Position 765: 1.7871195749295735e-08
Position 659: 1.4363265546783922e-08
Position 1288: 1.0855639123485744e-08
Position 748: 7.081276714172067e-10
Position 1281: 3.0004092639077187e-10
Position 876: 2.5368277897860487e-11
Position 995: 7.224680407548391e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 200: 0.5621303189919497
Position 1374: 0.16093891201306523
Position 1106: 0.07683317270154955
Position 1484: 0.07265228737452609
Position 1333: 0.06452272227885993
Position 3520: 0.05489636272316869
Position 1127: 0.05433859546017062
Position 543: 0.04189806167316773
Position 2061: 0.03320636535010657
Position 1309: 0.0307661343618118
Position 1338: 0.029849538214496135
Position 1286: 0.02232750749126063
Position 672: 0.022179145318975954
Position 1613: 0.02051706921414006
Position 1170: 0.01942530944549366
Position 1346: 0.01826951837289397
Position 761: 0.017742453301673494
Position 1539: 0.015120505036168895
Position 1899: 0.014462786543530646
Position 252: 0.011464718022912329
Position 592: 0.01007664392079531
Position 1861: 0.009335705828111884
Position 1751: 0.00894559348613421
Position 3064: 0.008096211627138153
Position 275: 0.006667280758139309
Position 1071: 0.006050982276143541
Position 3129: 0.005339515837617375
Position 430: 0.005235380803703489
Position 3009: 0.004531878629289387
Position 2116: 0.0038151003898044015
Position 2095: 0.0037275961805563495
Position 2224: 0.0035344284985727374
Position 1864: 0.003127056133743475
Position 1655: 0.0030693850620938322
Position 2854: 0.0027601207552223643
Position 815: 0.0026633362444793197
Position 1738: 0.0025334813713303057
Position 1199: 0.0024458920097402636
Position 458: 0.0021876643626652587
Position 599: 0.0021591390580778004
Position 1512: 0.001952519557706969
Position 2028: 0.0019162721657761026
Position 2460: 0.0017707507862661468
Position 1494: 0.001482792212891178
Position 3362: 0.0013482150268358667
Position 687: 0.0009979828258630695
Position 3461: 0.0007439390934293399
Position 876: 0.0007099672060626192
Position 2961: 0.0006123314353584386
Position 2236: 0.0005183688927180624
Position 1394: 0.000497597841158951
Position 2504: 0.0004515098746203632
Position 1363: 0.00043781413988155937
Position 2218: 0.0003898429241134915
Position 2924: 0.0003614711200955204
Position 645: 0.0002643510037547778
Position 1225: 0.0002641342853576108
Position 313: 0.00020441925792513672
Position 765: 0.00019367144712071073
Position 618: 0.00017986265653293482
Position 942: 0.00017079323533350515
Position 883: 0.0001547117894361932
Position 2121: 0.00014825617996889264
Position 324: 0.00013999720551395386
Position 1804: 0.0001279773064571659
Position 1949: 0.00012418617385493463
Position 1872: 0.00011046986344147812
Position 834: 9.135831293263949e-05
Position 226: 8.600424905940212e-05
Position 396: 7.165715375756615e-05
Position 897: 6.651879206978932e-05
Position 777: 6.38960955799994e-05
Position 359: 5.7411149583286685e-05
Position 715: 2.5214199101941273e-05
Position 636: 1.4320666381763542e-05
Position 147: 1.2928157318561172e-05
Position 513: 1.032425896840413e-05
Position 624: 7.409707220897051e-06
Position 655: 1.2447047178304883e-06
Position 647: 4.424366027870752e-07
Position 801: 2.2634888790634304e-07
Position 351: 1.2738342218167657e-07
Position 448: 9.958497749089458e-08
Position 483: 5.827699208516476e-08
Position 332: 1.3221086837951471e-08
Position 120: 9.467536615507126e-10
Position 153: 8.489764013189399e-10
Position 368: 4.242771032838164e-10
Position 164: 3.1629974471531166e-10
Position 125: 1.386191396632775e-11
