Gene = GeneID_100187570GR-A30
index = 10
Annotated 5SS: [  260 34126 38252 39014 46851 48907 51045 57670 65190 70289]
Annotated 3SS: [33984 38115 38909 46756 48810 50861 57573 65008 70155 71169]
SMsplice 5SS: [  260 34126 38252 39014 46851 48907 50072 51045 57670 65190 70289]
SMsplice 3SS: [33984 38115 38909 46756 48810 49764 50861 57573 65008 70155 71169]
top_k =  500
Partition function (log Z): -50.53354218172452

Sorted 5' Splice Sites (High to Low Probability):
Position 260: 0.9903558790450399
Position 16990: 0.0923105483923242
Position 500: 0.057371323914237396
Position 858: 0.0491651902260637
Position 77: 0.0029046340998673276
Position 5725: 0.0016386313931034994
Position 6605: 0.0011089205039698541
Position 448: 0.0010560419880165696
Position 4730: 0.0005481718695148517
Position 83: 0.0004588483403455956
Position 264: 0.0004092651819561213
Position 290: 0.00033215912471164564
Position 2621: 0.00029435495416344274
Position 7500: 0.0002839664174274415
Position 934: 0.0001638857109576602
Position 5851: 0.00011715989766579821
Position 646: 0.00011549155479551939
Position 2569: 0.00011269062792884513
Position 4930: 8.59675826699358e-05
Position 961: 8.390401031573774e-05
Position 1642: 7.492304606683593e-05
Position 973: 5.845149345750981e-05
Position 1382: 5.360170254301008e-05
Position 324: 5.00755168454488e-05
Position 5508: 4.568968454526883e-05
Position 308: 4.292630589550096e-05
Position 251: 4.2906386252219843e-05
Position 4549: 3.6649185039834876e-05
Position 533: 3.280707619785914e-05
Position 4819: 3.031089834257149e-05
Position 1562: 2.7011555701442245e-05
Position 1568: 1.691600471870888e-05
Position 1063: 1.6233450981648752e-05
Position 272: 1.310537126277405e-05
Position 1741: 6.879355499785592e-06
Position 421: 5.473453847024119e-06
Position 2101: 5.08941255601118e-06
Position 455: 4.852594576841175e-06
Position 851: 4.692539344929784e-06
Position 2128: 4.520725579162698e-06
Position 51: 4.077929481855885e-06
Position 1764: 4.058523875255718e-06
Position 100: 3.435553840377427e-06
Position 461: 2.8820724060111317e-06
Position 606: 1.8982926967069075e-06
Position 659: 1.8450133668116891e-06
Position 68: 1.0669947485962162e-06
Position 305: 9.64213701739229e-07
Position 1000: 5.764207234411867e-07
Position 209: 5.314191931805054e-07
Position 445: 4.6626828785042736e-07
Position 1048: 2.441178714634099e-07
Position 190: 2.3675422104778212e-07
Position 1114: 2.1545075389010824e-07
Position 181: 4.5190113651031643e-08
Position 392: 2.7268506232195602e-08
Position 373: 2.719320172006854e-08
Position 25: 1.973922404201294e-08
Position 240: 1.549707250387615e-08
Position 183: 7.694268168549578e-09
Position 66: 6.756191782138473e-09
Position 168: 4.293094289256959e-09
Position 944: 2.9079823489755873e-09
Position 38: 1.3354373828628066e-09
Position 414: 1.7819568200135394e-12
Position 395: 1.7023408649002757e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 16814: 0.572902744671604
Position 16745: 0.1569004410791583
Position 17308: 0.09231054839232407
Position 16571: 0.07888572459875967
Position 16017: 0.07826593494285884
Position 747: 0.05130950418457329
Position 16439: 0.03695654339706478
Position 15193: 0.028854710325177873
Position 346: 0.025879939047911527
Position 398: 0.022203594681519407
Position 8936: 0.01211730932390042
Position 10911: 0.0063108240029752525
Position 5409: 0.0048440519781317755
Position 380: 0.004558563468243385
Position 5600: 0.004347161535700864
Position 7383: 0.0038145027672236704
Position 13077: 0.003538548780965711
Position 6421: 0.002186869785362315
Position 2408: 0.0012931864150821269
Position 6711: 0.0011014317360860128
Position 171: 0.0008673386379270561
Position 4239: 0.0008488306711222916
Position 4625: 0.0008026636198547491
Position 2388: 0.0005952269697730672
Position 9782: 0.000594024103688992
Position 2459: 0.0005054685995614266
Position 7679: 0.00045871751998243263
Position 8785: 0.0004569098831913844
Position 767: 0.00043773492908367393
Position 9142: 0.00042245524771297217
Position 4517: 0.0003769180246338742
Position 6392: 0.00031818647511387465
Position 6442: 0.0002423449316965526
Position 1915: 0.0002234742703009869
Position 2588: 0.00022309989854896653
Position 2519: 0.00021023773913128013
Position 1553: 0.0002023123525537604
Position 3164: 0.000200153115866596
Position 7561: 0.00018873063234464265
Position 783: 0.00017814291659875312
Position 1078: 0.00017368573008541156
Position 7262: 0.00017158882414716804
Position 1320: 0.0001650880180899122
Position 424: 0.0001481174921814926
Position 1269: 0.00014554633514169313
Position 3253: 0.00013762543316242327
Position 7244: 0.00013562874939301522
