Gene = LOC101741297
index = 450
Annotated 5SS: [ 188 8817 9160 9795]
Annotated 3SS: [ 7877  9065  9658 11014]
SMsplice 5SS: [ 188 8817 9160 9795]
SMsplice 3SS: [ 8742  9065  9658 11014]
top_k =  500
Partition function (log Z): -2.2692538975594347

Sorted 5' Splice Sites (High to Low Probability):
Position 9795: 0.9291069114584248
Position 8817: 0.854935918473825
Position 188: 0.8125709927689854
Position 9160: 0.699256695586985
Position 8188: 0.45589391965352866
Position 536: 0.22754149633835902
Position 896: 0.10095777788266554
Position 1475: 0.10013769577664915
Position 8821: 0.07821678418619914
Position 9902: 0.03039250162278577
Position 178: 0.025480422240140205
Position 6546: 0.02176916893128781
Position 10699: 0.014966023949658333
Position 9207: 0.013572694934073865
Position 9328: 0.012368035656203846
Position 2705: 0.011526251988912219
Position 2621: 0.011314448656597644
Position 2639: 0.010920161778671056
Position 9737: 0.010512380100154458
Position 2199: 0.006605365265333265
Position 1283: 0.006525568348673478
Position 1833: 0.006303688624602824
Position 420: 0.005986921700956747
Position 9823: 0.004701878647412911
Position 4639: 0.00398431339775174
Position 9221: 0.00348801553785987
Position 10281: 0.003461721626770835
Position 10140: 0.0031114517019117526
Position 553: 0.0029210337929771566
Position 9555: 0.0029065488785454023
Position 11157: 0.00263242644447235
Position 10703: 0.0018428539516750755
Position 10443: 0.0016333015232321375
Position 9195: 0.0015729341288088826
Position 10089: 0.0014343196544343519
Position 10674: 0.001371003594386735
Position 192: 0.001322749945108715
Position 8835: 0.0011001380621874616
Position 381: 0.001093224307828853
Position 906: 0.0010363274703159711
Position 636: 0.0010175830091444327
Position 8951: 0.000889299749798704
Position 9937: 0.0007734174478382917
Position 11095: 0.0007323979143761775
Position 10767: 0.0007071759845210992
Position 596: 0.0007062737745569757
Position 9830: 0.0006581970543582626
Position 357: 0.0005125893521083638
Position 1995: 0.00047453080721987756
Position 1492: 0.0003936899038068175
Position 10060: 0.00039329012642972576
Position 481: 0.00033434679467200194
Position 61: 0.00032534315233704285
Position 10432: 0.0003242303205552229
Position 1671: 0.0002971988103814825
Position 10265: 0.0002875534572117719
Position 9926: 0.00025690733564976965
Position 694: 0.000249288471439583
Position 10709: 0.00023006513071261602
Position 886: 0.0002209417426160991
Position 10363: 0.00019365667103322815
Position 9971: 0.0001889010400390766
Position 8164: 0.00014501152161549473
Position 10304: 0.0001294368669748442
Position 8061: 0.00012461617362363335
Position 11294: 0.00012195984708342761
Position 2567: 7.541871740016136e-05
Position 1027: 6.847590673940464e-05
Position 1414: 5.0685804800697534e-05
Position 304: 4.854147421126316e-05
Position 725: 4.823323267126453e-05
Position 528: 4.698455812321859e-05
Position 25: 4.454475099841582e-05
Position 2209: 4.250429998086722e-05
Position 2256: 3.725467500167854e-05
Position 4576: 3.563942642286929e-05
Position 11198: 2.3435504904016425e-05
Position 1508: 2.2133171183391504e-05
Position 910: 2.134071676927531e-05
Position 1621: 1.5945820556107207e-05
Position 2729: 1.5026773648885042e-05
Position 135: 1.4956462877748599e-05
Position 169: 5.316806271521527e-06
Position 100: 3.6228905243184844e-06
Position 345: 1.60037687661529e-06
Position 293: 1.330802047055623e-06
Position 779: 8.888694027361659e-07
Position 521: 7.080328166929828e-07
Position 369: 6.670191209090252e-07
Position 95: 6.554598128368498e-07
Position 629: 6.341801144132172e-07
Position 44: 3.392853199892774e-07
Position 9918: 3.35894189250279e-07
Position 10588: 1.841762421265058e-07
Position 364: 2.6436149324957444e-08
Position 310: 9.270051023172644e-09
Position 336: 6.281611012787954e-09
Position 359: 3.786790033576439e-09
Position 425: 6.4698796225261e-11
Position 464: 4.8838522187590426e-11
Position 409: 2.4095734215432572e-11
Position 401: 4.8785708089315e-12
Position 406: 4.791404456098244e-12
Position 448: 4.179983767940537e-12
Position 462: 2.8864660884492444e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9658: 0.9600999954171943
Position 8742: 0.938854511936088
Position 11014: 0.9256103759531084
Position 9065: 0.6973621282730047
Position 7877: 0.4561677819999099
Position 356: 0.06366221865440956
Position 397: 0.0454730590367509
Position 9636: 0.03901093201308858
Position 413: 0.03843261407158501
Position 1145: 0.028017141072650138
Position 10497: 0.02628959241470698
Position 1435: 0.02004594979005601
Position 2498: 0.019208586111099196
Position 1178: 0.018050192324022794
Position 6420: 0.01795640992655281
Position 9039: 0.016734366219410608
Position 8990: 0.015356058765984159
Position 678: 0.015084806614076593
Position 1309: 0.014020450106444895
Position 1357: 0.011070504835374178
Position 2436: 0.00978818618186202
Position 419: 0.008672734994859986
Position 10158: 0.008459947784710624
Position 1281: 0.007333612960127643
Position 10742: 0.006876975281523801
Position 9978: 0.006733892858880718
Position 455: 0.006132752761828605
Position 11532: 0.005517557116569951
Position 2566: 0.004854535622268757
Position 10766: 0.004036394878856272
Position 9885: 0.0040281937323381235
Position 325: 0.003982274081791265
Position 6340: 0.003812759004735
Position 1619: 0.003441520988893208
Position 2140: 0.0034204226111119707
Position 10529: 0.0026122184883085775
Position 10357: 0.00252679867063969
Position 2088: 0.0024781075041290924
Position 10659: 0.002291152218225126
Position 10860: 0.0022562276266376116
Position 1236: 0.002159509664054091
Position 11293: 0.002023129522787381
Position 11119: 0.001948456731188782
Position 458: 0.0019209723585816236
Position 11500: 0.0019183627276791455
Position 1659: 0.0018447644655466154
Position 1099: 0.0016582966410370985
Position 11066: 0.0015593098303059408
Position 4425: 0.0013915389828876613
Position 4534: 0.0012462557057918151
Position 1712: 0.0012241952279367972
Position 10018: 0.0010952028162561434
Position 1329: 0.0010086998350663224
Position 4562: 0.0009423322084515806
Position 10198: 0.0008614077362760798
Position 861: 0.0006699671318101316
Position 369: 0.000579678113689614
Position 10607: 0.0005039482671455383
Position 1871: 0.0004742857227011566
Position 11046: 0.0004617921015476131
Position 372: 0.000456453815213322
Position 9940: 0.00044563112043204096
Position 10089: 0.00044538169286471635
Position 2035: 0.00044198417468106137
Position 4442: 0.00043982592704355246
Position 552: 0.00043850624877091437
Position 1208: 0.0004173996616293042
Position 9888: 0.0003453340000415802
Position 1363: 0.0003184625000857385
Position 9600: 0.0003152699748470467
Position 10135: 0.00031251075600245666
Position 10628: 0.00028438387435456323
Position 10502: 0.000253971339146142
Position 10163: 0.0002203111289727444
Position 10752: 0.00020737912873760106
Position 1689: 0.00020011413047839227
Position 10948: 0.000197281663924167
Position 10583: 0.00019411531774170916
Position 885: 0.00017691010259236558
Position 10721: 7.370356917333037e-05
Position 10263: 6.463558030941877e-05
Position 10969: 4.8583018028346386e-05
Position 1799: 3.5815954623326706e-05
Position 10702: 2.8797917774499833e-05
Position 2064: 2.7561466001360112e-05
Position 1832: 2.4477608758469845e-05
Position 1885: 2.1578211068036207e-05
Position 10337: 2.1470669321775314e-05
Position 1462: 1.9543956233911663e-05
Position 596: 1.9143681496578116e-05
Position 629: 1.203744755034484e-05
Position 709: 6.476000970062089e-06
Position 565: 4.678559265043828e-06
Position 364: 3.0276435106755364e-06
Position 1474: 2.24970752085744e-06
Position 9688: 2.2494757596576157e-06
Position 533: 2.165806009544322e-06
Position 425: 1.281195746483318e-06
Position 1907: 1.2591892357661519e-06
Position 432: 1.0632859493292523e-06
Position 470: 7.070875404024884e-07
Position 9702: 4.693793811015086e-07
Position 331: 4.5288190720350464e-07
Position 1221: 3.138359191546776e-07
Position 1385: 2.997058328872325e-07
Position 894: 3.2219048184055205e-08
Position 481: 3.1349201878066864e-08
Position 889: 2.2984872333176905e-08
Position 528: 1.888201038756063e-08
Position 140: 5.453192366332512e-10
