Gene = LOC692826
index = 884
Annotated 5SS: [  62  771 1488 2650 3204 3466 4850 5250 5749 6686]
Annotated 3SS: [ 636 1321 2522 3106 3380 4552 5116 5560 6531 7685]
SMsplice 5SS: [  62  771 1488 2068 2650 2944 3204 3466 3715 4850 5250 5749 6686]
SMsplice 3SS: [ 636 1321 1899 2522 2846 3106 3380 3583 4552 5116 5560 6531 7685]
top_k =  500
Partition function (log Z): 33.245380520196576

Sorted 5' Splice Sites (High to Low Probability):
Position 3204: 0.9870600891743218
Position 2650: 0.9867152185453831
Position 6686: 0.9819102515167678
Position 5250: 0.9802015874455627
Position 771: 0.9677767539754756
Position 5749: 0.949225389727074
Position 3466: 0.897401023519877
Position 1488: 0.8958349522605874
Position 62: 0.8221577569624533
Position 3715: 0.8088514085949589
Position 4850: 0.7663184487731645
Position 2068: 0.6330825806565655
Position 2944: 0.5850069500897682
Position 258: 0.2083293597862563
Position 1799: 0.19171779980382425
Position 3899: 0.16241630317579595
Position 1579: 0.08565359084164413
Position 7159: 0.08236764878988612
Position 7163: 0.0443921665606584
Position 3783: 0.035425567136270306
Position 7858: 0.031899346288066704
Position 6882: 0.03046117360974117
Position 806: 0.02773824269295219
Position 1817: 0.01777342333193021
Position 1774: 0.013972573019213005
Position 6720: 0.01317086071629622
Position 7498: 0.010791537242260197
Position 5769: 0.010688306270113973
Position 521: 0.009327194500672317
Position 3177: 0.008586733038717102
Position 74: 0.007943066480502926
Position 7537: 0.007619565275820049
Position 2708: 0.007503927745512315
Position 2954: 0.006419116128762094
Position 2938: 0.0064170001407848135
Position 6854: 0.005215745210941138
Position 1112: 0.005043913803684075
Position 2396: 0.004720768863535129
Position 516: 0.004275309701919222
Position 3025: 0.004268957579031926
Position 7777: 0.003932299025560227
Position 3916: 0.003837046439691109
Position 3773: 0.0038026153194883386
Position 1049: 0.0036584932120599764
Position 571: 0.003449795330522959
Position 5700: 0.0032492738777802465
Position 6690: 0.0029000788031663233
Position 7026: 0.002469153814486005
Position 150: 0.0021560964497001666
Position 315: 0.0020999782714377015
Position 1984: 0.0019147900571
Position 7947: 0.0018224943767058733
Position 1534: 0.0015433993754895253
Position 1920: 0.001525549591717859
Position 80: 0.0014256652205240057
Position 2385: 0.001346813058787469
Position 5694: 0.0012755296298507602
Position 8146: 0.001263755133097956
Position 7767: 0.0012507737723877928
Position 384: 0.001233748639497228
Position 3222: 0.0012291996456550722
Position 2132: 0.0011932040319217272
Position 1196: 0.0011811772383655255
Position 777: 0.0011679772911556518
Position 7783: 0.0011270937146425455
Position 2350: 0.0010847253918005013
Position 2006: 0.0010625314844814968
Position 6910: 0.00105314205264445
Position 1583: 0.0009755734696259245
Position 757: 0.0009512284852641071
Position 3483: 0.000801319968347129
Position 2404: 0.0007841374727903112
Position 1551: 0.00077282763311496
Position 3018: 0.0007402877012597132
Position 5031: 0.000714897411330668
Position 7744: 0.0007144638650963943
Position 4915: 0.0007058311787419963
Position 5008: 0.0006773739001709911
Position 5807: 0.0006606715234402353
Position 565: 0.0006437701552519145
Position 3948: 0.0006294944942604146
Position 3547: 0.0005996484135434963
Position 6716: 0.0005555312089683367
Position 2616: 0.0005510581261285777
Position 5717: 0.0005445604445773643
Position 6699: 0.0005251342811103026
Position 7735: 0.0005030516533432106
Position 2083: 0.0004995479030813861
Position 5191: 0.0004912215996179436
Position 5775: 0.00041855015381832706
Position 967: 0.00040676357938314935
Position 66: 0.0003943660531887559
Position 1492: 0.0003475072804950546
Position 190: 0.00032491409214958667
Position 6937: 0.0003143263991515902
Position 8218: 0.0002822727523455561
Position 5271: 0.00027116914655698116
Position 4218: 0.0002661173678465854
Position 8031: 0.0002600496544378613
Position 6652: 0.00021845545876923557
Position 2645: 0.00021281878168746414
Position 1060: 0.00019923848091132673
Position 7503: 0.00018945657484370436
Position 909: 0.00018099387321631193
Position 7996: 0.00016957519332167186
Position 6371: 0.00016460048553441244
Position 366: 0.00015852558261923163
Position 7052: 0.0001567867811296381
Position 5206: 0.00014262897622110914
Position 3750: 0.00012164758439545123
Position 7771: 0.00011563458145928932
Position 343: 0.00011430476452496326
Position 6461: 0.00010901077464552461
Position 1101: 0.00010024923991890613
Position 489: 9.736375246788125e-05
Position 5929: 9.107454911271292e-05
Position 474: 8.687338880461384e-05
Position 5214: 8.141095158710287e-05
Position 1737: 7.959830329796103e-05
Position 5617: 7.44775388566099e-05
Position 1862: 6.794123915505923e-05
Position 5789: 6.763481314205081e-05
Position 2911: 6.748431591587204e-05
Position 5328: 5.959021676064363e-05
Position 3435: 5.8315017299301924e-05
Position 735: 5.745536515213174e-05
Position 3760: 5.4795260665343185e-05
Position 411: 5.367668927275636e-05
Position 768: 5.108688515318387e-05
Position 1891: 5.087771734250238e-05
Position 1084: 5.07775220259635e-05
Position 1945: 4.3887369541612265e-05
Position 775: 4.340970374313575e-05
Position 6132: 4.338607980438083e-05
Position 2976: 4.279740254021524e-05
Position 5753: 4.062857015720627e-05
Position 1937: 3.991232428649872e-05
Position 1370: 3.7654253827544726e-05
Position 5780: 3.227171351925304e-05
Position 3678: 3.100370915922752e-05
Position 2634: 3.033494584942273e-05
Position 3291: 2.8069845890018805e-05
Position 3447: 2.7551267993190035e-05
Position 1089: 2.672232159848914e-05
Position 904: 2.6708734619616832e-05
Position 1430: 2.6672192315097625e-05
Position 3035: 2.557483984371467e-05
Position 1442: 2.3682788839757287e-05
Position 6706: 2.335018031256656e-05
Position 951: 2.1442169720793533e-05
Position 1387: 2.079779427964238e-05
Position 3586: 1.8893205848890735e-05
Position 2740: 1.8573227268515584e-05
Position 1602: 1.6885843843839014e-05
Position 1095: 1.5876211047416544e-05
Position 2678: 1.5654609259505988e-05
Position 5631: 1.5468530494428566e-05
Position 2654: 1.1341301304077102e-05
Position 529: 1.1146221673424742e-05
Position 16: 1.0937417235915021e-05
Position 1771: 9.502978220745743e-06
Position 1253: 9.320827191675563e-06
Position 3724: 9.180781629348034e-06
Position 1377: 8.367046213365316e-06
Position 148: 6.312049135877535e-06
Position 1630: 6.2264239581362885e-06
Position 262: 6.171858113519871e-06
Position 3685: 6.039486645025595e-06
Position 800: 5.9048274392963115e-06
Position 5741: 5.858059453705683e-06
Position 5234: 5.6641763417505326e-06
Position 126: 5.402076846427399e-06
Position 281: 5.21431315584336e-06
Position 1016: 5.207966574460709e-06
Position 3047: 5.001474318629658e-06
Position 3648: 4.904254081861352e-06
Position 3307: 3.0812142759687906e-06
Position 353: 2.4910353176418833e-06
Position 24: 2.3779633933786267e-06
Position 348: 2.0205794832795636e-06
Position 1267: 1.6112855352104696e-06
Position 43: 1.5062301140810838e-06
Position 728: 1.4978790293356266e-06
Position 899: 1.110254958851463e-06
Position 3210: 1.1066250126868207e-06
Position 1322: 1.0139515279484935e-06
Position 3097: 9.928964160230956e-07
Position 2760: 9.402111024965033e-07
Position 3168: 9.19127684015354e-07
Position 6704: 8.573754650783031e-07
Position 390: 5.475136738188922e-07
Position 587: 4.414738710013126e-07
Position 134: 3.859447042401888e-07
Position 4801: 3.107237347407815e-07
Position 3960: 1.9458778828038008e-07
Position 622: 6.757809641820309e-08
Position 6661: 1.813771170440533e-08
Position 5376: 7.2186396736302176e-09
Position 167: 4.5528948828316683e-10
Position 2606: 6.54763782383532e-11
Position 3262: 2.3960485359760425e-11
Position 3489: 1.0720339194000525e-11
Position 3417: 4.626828316026245e-12
Position 3364: 1.2914892192744345e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2522: 0.9904467354372767
Position 636: 0.9856483949233389
Position 1321: 0.9824466854084094
Position 3106: 0.9710153802557201
Position 5116: 0.9607540654110466
Position 5560: 0.9578029815948899
Position 6531: 0.9205787627258071
Position 7685: 0.9156230257921398
Position 3380: 0.8592363586463745
Position 3583: 0.5961897087366005
Position 2846: 0.5529459166026562
Position 1899: 0.5293459629661825
Position 1706: 0.2713385763646641
Position 3617: 0.2565642546578354
Position 4552: 0.25319167021017136
Position 4599: 0.21844375542563046
Position 3825: 0.13472981317447005
Position 4714: 0.12180598095773905
Position 4668: 0.09331571449273739
Position 6536: 0.07170013458637026
Position 4483: 0.048570744058096534
Position 6770: 0.048411089347352096
Position 2807: 0.048366396445283476
Position 7071: 0.04782569556410091
Position 6794: 0.03775329592619745
Position 8531: 0.03382836972007747
Position 167: 0.027053748676752642
Position 6955: 0.02309074789422453
Position 8030: 0.022964337108274023
Position 3445: 0.022353377816694858
Position 384: 0.022053483198766554
Position 3044: 0.019757635676857222
Position 7103: 0.01944774261896348
Position 6960: 0.01881964689524642
Position 1987: 0.015952711848613573
Position 4438: 0.015172019720115806
Position 1943: 0.014998776972979916
Position 7391: 0.014120137902138999
Position 3409: 0.012555387408308789
Position 3282: 0.011923207660866185
Position 185: 0.010418994388121088
Position 5167: 0.009312964175021645
Position 7031: 0.008948337609212558
Position 7732: 0.008505857645100933
Position 7788: 0.008042958400530788
Position 1685: 0.008021389510694223
Position 4613: 0.007720246531259516
Position 164: 0.00736803498647086
Position 6562: 0.00718840245993616
Position 2284: 0.00669533436259068
Position 3601: 0.0059971069131783935
Position 1918: 0.005908724111989935
Position 1048: 0.0054816562280826575
Position 1902: 0.0054224809587404285
Position 1937: 0.005391330946973209
Position 5426: 0.005376826206111707
Position 3778: 0.005340529083410954
Position 7421: 0.005229574398775904
Position 6801: 0.005065561378845549
Position 4936: 0.004820565670350337
Position 3645: 0.0042944364503757744
Position 5137: 0.004190576720854193
Position 3073: 0.004050383516110818
Position 4635: 0.0034378258849888225
Position 2292: 0.0030654108574981677
Position 1360: 0.0027594351630549387
Position 8493: 0.0027336496124261214
Position 685: 0.0027153970430831022
Position 154: 0.0025160756879929963
Position 852: 0.002510058060362009
Position 3046: 0.0024719698594874943
Position 622: 0.002306595647454809
Position 7218: 0.002203951868646342
Position 3547: 0.002197082461899151
Position 881: 0.0020283656016955713
Position 5007: 0.001963479692633367
Position 4373: 0.001959343246484131
Position 1633: 0.0017115275443298948
Position 6993: 0.0015598111313069377
Position 5575: 0.0014970994891251308
Position 2575: 0.0014459477271465096
Position 4568: 0.0013369339972837402
Position 7587: 0.0012901016857235646
Position 642: 0.001222579296046302
Position 5621: 0.001173750096804019
Position 2760: 0.0010743235445267786
Position 4560: 0.0010695419236191831
Position 1630: 0.000999950210732134
Position 1920: 0.0008991118430518602
Position 2006: 0.0008891294326581144
Position 2254: 0.0007657400611981845
Position 7996: 0.0007486655163590271
Position 1924: 0.0007049977195537567
Position 5190: 0.000636056236232643
Position 5126: 0.0006289375058348348
Position 2740: 0.0006031538369979261
Position 3397: 0.0005600904982764062
Position 4310: 0.0005542167537788814
Position 2768: 0.00040085298836435107
Position 7836: 0.00038904053994433566
Position 217: 0.0003694017167137467
Position 4452: 0.00036886262048903425
Position 8113: 0.0003683985012620567
Position 1550: 0.0003635635347265837
Position 3697: 0.0002915198095337938
Position 1723: 0.0002888881171119323
Position 7626: 0.00028442670380605413
Position 1417: 0.0002487009904960317
Position 956: 0.00023628318856362462
Position 3428: 0.0002068824676800449
Position 6336: 0.0001991113794629764
Position 8277: 0.00019876780209211628
Position 8217: 0.0001976047015613386
