Gene = AT2G27840
index = 292
Annotated 5SS: [ 292  807 1120 1252 1372 1524 1757]
Annotated 3SS: [ 735  898 1231 1335 1464 1614 1851]
SMsplice 5SS: [ 292  807 1252 1372 1524 1757]
SMsplice 3SS: [ 735  898 1335 1464 1614 1851]
top_k =  500
Partition function (log Z): 15.379888828339535

Sorted 5' Splice Sites (High to Low Probability):
Position 1757: 0.9949015772387791
Position 807: 0.9917448466108155
Position 1524: 0.9913725794243142
Position 1252: 0.9229998729146633
Position 292: 0.8223944972685228
Position 1372: 0.5973049314249373
Position 650: 0.35711730443939116
Position 618: 0.07470176733203428
Position 1006: 0.03405832356546451
Position 1065: 0.031656296736205486
Position 636: 0.0206750926844679
Position 979: 0.020408238608621482
Position 1089: 0.015720730821868548
Position 538: 0.013804850290493971
Position 386: 0.012464702598521206
Position 168: 0.010838701941695053
Position 660: 0.008461230552906781
Position 628: 0.007439153483678093
Position 563: 0.00666177489752764
Position 963: 0.004523605654649404
Position 449: 0.00429240266180775
Position 396: 0.004076811521999893
Position 654: 0.004030489558073807
Position 420: 0.003970823332605133
Position 1541: 0.0039028010693979613
Position 822: 0.0036569837736539035
Position 576: 0.0032174392407525046
Position 923: 0.0030123894165881193
Position 373: 0.0027080670660146705
Position 811: 0.0025091584007095437
Position 1076: 0.0022394983552825225
Position 953: 0.002185888835544115
Position 174: 0.0017417107519235183
Position 1733: 0.0013412670342255854
Position 622: 0.001272205960473236
Position 817: 0.0012690548249493794
Position 1749: 0.0012395270534388478
Position 558: 0.00110571732080906
Position 324: 0.0009924496295090773
Position 1772: 0.0008823792102501594
Position 1045: 0.0005885375688944528
Position 405: 0.0005851998681830318
Position 1960: 0.000530286378286722
Position 532: 0.0005276456336364443
Position 1712: 0.0005154582240850204
Position 1376: 0.0004808993183093258
Position 1256: 0.0004617675041506806
Position 1148: 0.00039525297131069346
Position 1137: 0.00034484622064257577
Position 1954: 0.0003383371887316966
Position 165: 0.0002980102828925519
Position 792: 0.000273926517859635
Position 296: 0.00027216173851854237
Position 1074: 0.0002414321681802308
Position 125: 0.00022806602903890918
Position 507: 0.00016083604003083683
Position 400: 0.0001510396084220732
Position 1920: 0.00014764710618857423
Position 947: 0.00012082802783654491
Position 568: 0.00010891061196086554
Position 155: 0.0001048412041395472
Position 592: 0.00010307057878285137
Position 768: 0.00010101120879797172
Position 1326: 0.00010038069758761435
Position 1898: 9.540892442511787e-05
Position 835: 9.055135694598502e-05
Position 358: 7.348859604740857e-05
Position 598: 6.192839343767501e-05
Position 1408: 5.879501329339531e-05
Position 489: 5.466745137329307e-05
Position 284: 5.307117489526042e-05
Position 1183: 3.407272862842979e-05
Position 1681: 2.8886021950667464e-05
Position 207: 2.5294513248218044e-05
Position 1580: 2.456347890764975e-05
Position 487: 2.4512003677726765e-05
Position 1882: 1.613751435396228e-05
Position 1271: 1.4380604569824947e-05
Position 1972: 1.357953437908846e-05
Position 1967: 1.2383510237661651e-05
Position 144: 1.1215601292378032e-05
Position 530: 7.948873661439538e-06
Position 1566: 7.1604875203179075e-06
Position 1343: 4.480549230628243e-06
Position 849: 4.319319406051874e-06
Position 1187: 3.0887846405490605e-06
Position 1426: 2.7064670635936544e-06
Position 909: 1.2726321208071954e-06
Position 1424: 8.155372154446e-07
Position 736: 5.130907385817756e-07
Position 2024: 3.802423460495951e-07
Position 1879: 3.7702356169972833e-07
Position 211: 3.689473574570864e-07
Position 1405: 3.4295550657290227e-07
Position 680: 4.046039809258044e-08
Position 690: 1.7431426886946926e-08
Position 914: 7.2356036740678916e-09
Position 1411: 3.249873107131923e-10
Position 710: 3.1377379200253134e-10
Position 1283: 3.0997754265896345e-10
Position 700: 5.280556776330965e-11
Position 847: 1.842773143638314e-11
Position 1657: 7.277292562667394e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1614: 0.9948522263054068
Position 1851: 0.9885959652203927
Position 898: 0.973869196285922
Position 735: 0.9581000300228754
Position 1335: 0.9176397348167052
Position 1464: 0.6030294588170336
Position 537: 0.12986310249517882
Position 627: 0.12488537160305874
Position 1095: 0.05387713464764685
Position 521: 0.0474396866724225
Position 1178: 0.044007332919398776
Position 396: 0.04158915983718306
Position 373: 0.017899705021802718
Position 1148: 0.015522276688364806
Position 659: 0.01277128761577215
Position 1854: 0.010234097447006362
Position 1037: 0.008401511848195237
Position 922: 0.006730519441451174
Position 576: 0.006255287859574683
Position 254: 0.006094257292231822
Position 530: 0.005967277919406739
Position 434: 0.005293310732927121
Position 1645: 0.004637401083260656
Position 1347: 0.0021843054745581797
Position 562: 0.002147870589013638
Position 606: 0.002011463593698712
Position 1065: 0.0017451878797437096
Position 590: 0.0014408659437321945
Position 1411: 0.0014128098572883858
Position 276: 0.0012735834464761382
Position 592: 0.0011016625326581797
Position 2086: 0.001092130797057542
Position 958: 0.001071657579429733
Position 1484: 0.000519798306430405
Position 251: 0.00047418343830992523
Position 1394: 0.00043055654776025796
Position 919: 0.000417096256846354
Position 1003: 0.00041606545030919317
Position 1271: 0.0002737952167195217
Position 1629: 0.00025830824538080867
Position 1497: 0.0002015681229111166
Position 2043: 0.00011957789830060194
Position 1300: 0.00010574693795108716
Position 1238: 0.0001040599599574515
Position 932: 6.186910560825848e-05
Position 622: 5.97087629944649e-05
Position 1343: 4.8130782621442534e-05
Position 1074: 4.071319194560148e-05
Position 1680: 3.5298457412208736e-05
Position 1651: 3.13279313316096e-05
Position 1654: 2.778925789703125e-05
Position 743: 2.124229713964167e-05
Position 1859: 1.8802992831403168e-05
Position 1500: 1.6419823043856623e-05
Position 749: 1.157868780466134e-05
Position 668: 1.1204304800378155e-05
Position 636: 1.0000723885845537e-05
Position 1051: 9.002678716283767e-06
Position 753: 8.62933387944355e-06
Position 684: 7.713783164462803e-06
Position 654: 5.728934112416123e-06
Position 324: 4.952072662830107e-06
Position 767: 3.817636138839617e-06
Position 1901: 2.214816175666389e-06
Position 780: 1.8041495699683337e-06
Position 1660: 1.6292337145025348e-06
Position 1972: 1.5284679903628138e-06
Position 284: 1.4440383325628835e-06
Position 1862: 7.243861684809246e-07
Position 758: 6.798022355539863e-07
Position 1898: 6.096496706607071e-07
Position 1983: 5.690659417910927e-07
Position 1579: 3.700583338883363e-07
Position 1937: 3.430829377892027e-07
Position 1669: 2.838454896354093e-07
Position 1904: 2.803446051972807e-07
Position 190: 1.8231640525083831e-07
Position 1864: 9.300743200067266e-08
