Gene = AT2G21790
index = 217
Annotated 5SS: [ 496  704  889 1269 1612 1779 2047 2231 2469 2638 2921 3122 3424 3660
 3892 4110]
Annotated 3SS: [ 641  800 1004 1370 1701 1875 2137 2318 2550 2755 3001 3220 3509 3743
 4025 4199]
SMsplice 5SS: [ 496  704  889 1269 1612 1779 2047 2231 2469 2638 2921 3122 3424 3660
 3892 4110]
SMsplice 3SS: [ 641  800 1004 1370 1701 1875 2137 2318 2550 2755 3001 3220 3509 3743
 4025 4199]
top_k =  500
Partition function (log Z): 62.21144584077751

Sorted 5' Splice Sites (High to Low Probability):
Position 1779: 0.9995523400038016
Position 3424: 0.9990339661458353
Position 4110: 0.998443331921194
Position 3660: 0.9971308203915153
Position 889: 0.9958012083154202
Position 1269: 0.995692230186167
Position 1612: 0.9948741233661194
Position 2921: 0.9911976818891294
Position 2231: 0.9891223676037566
Position 2047: 0.983580263974273
Position 3892: 0.9268952260244141
Position 3122: 0.9108650469020924
Position 2469: 0.9051545904191589
Position 704: 0.8764277340405916
Position 2638: 0.739631052165917
Position 496: 0.674640088705249
Position 473: 0.09830950802638228
Position 3113: 0.08181807188097494
Position 3940: 0.07191149596123965
Position 526: 0.061062897730177576
Position 2457: 0.044337125259041786
Position 394: 0.034555718156020196
Position 4272: 0.014718490973299893
Position 1988: 0.00852001761658008
Position 3117: 0.007164271856067015
Position 1468: 0.0068934121041777105
Position 2484: 0.0065285972383221135
Position 2711: 0.00642554664082727
Position 2235: 0.005650279275942067
Position 715: 0.0053967092201836955
Position 2034: 0.004624292084096328
Position 2198: 0.0037912571301213123
Position 1616: 0.0034949855168745917
Position 2756: 0.0028474703713004526
Position 561: 0.002831322914711735
Position 4358: 0.0027485369533908934
Position 710: 0.0025438334773678736
Position 500: 0.0024683991777671903
Position 726: 0.0020014353365527403
Position 2421: 0.0019231358501040998
Position 2025: 0.0018490936172680635
Position 2720: 0.0016253886188505144
Position 2856: 0.0013262181520000591
Position 2609: 0.001108021649263666
Position 4350: 0.0009572541020630811
Position 730: 0.0008972971576948865
Position 3248: 0.0008133458720291107
Position 1217: 0.000788298097017776
Position 2051: 0.0007580382118667104
Position 689: 0.0006681576709633026
Position 85: 0.0006644825983364269
Position 1482: 0.0005554049927480057
Position 933: 0.000522846368853711
Position 2068: 0.0005095915286153054
Position 2725: 0.0004894456170007553
Position 3608: 0.0004860715418489898
Position 3931: 0.00043562426109559443
Position 4380: 0.00041776449880114865
Position 3428: 0.00040986748031996746
Position 2715: 0.0004068262665707332
Position 2356: 0.00040613604608316704
Position 2929: 0.00039196720428568674
Position 2176: 0.00032201940268224003
Position 4340: 0.0003185910100787344
Position 270: 0.0002918077856876581
Position 3616: 0.0002675987308256418
Position 2338: 0.00026404106159064395
Position 904: 0.00025854855393158717
Position 1784: 0.0002439149695454399
Position 570: 0.0002423004151877701
Position 1629: 0.00022225032534233988
Position 708: 0.00021980702560609483
Position 3416: 0.00020288244663210105
Position 1474: 0.00018931220266384027
Position 404: 0.0001789129882498146
Position 2396: 0.00017606154126540346
Position 428: 0.00014403196442730134
Position 1042: 0.00012867752452822655
Position 3308: 0.00012823238226981516
Position 546: 0.00011872110486500491
Position 2709: 0.0001129396048979038
Position 4334: 0.00011118895618560016
